job-id,userid,expected-time-to-completion,memory,priority,arrival-time,submitted,gpuid
2088,423,3,5,1,4072,4074,5
2089,423,4,73,1,4081,4081,1
2090,423,2,72,1,4083,4083,2
2091,423,3,3,1,4084,4084,3
2092,423,6,1,1,4090,4090,1
2093,423,6,23,1,4093,4093,2
2094,423,4,12,1,4094,4094,3
2095,423,5,35,1,4098,4098,1
2096,423,4,23,1,4099,4099,3
2097,423,5,51,1,4100,4100,2
2098,423,2,10,1,4101,4101,4
2099,423,3,2,1,4102,4102,5
2100,514,2,21,2,4102,4103,6
2101,514,5,14,2,4102,4104,1
2102,514,1,47,2,4102,4105,3
2103,514,4,4,2,4104,4106,2
2104,514,3,53,2,4106,4107,3
2105,514,3,49,2,4109,4109,4
2106,514,14,42,2,4113,4113,1
2107,514,2,15,2,4113,4114,2
2108,514,4,23,2,4116,4116,3
2109,514,3,36,2,4119,4119,2
2110,514,16,90,2,4121,4121,3
2111,514,2,7,2,4123,4123,2
2112,514,8,29,2,4123,4124,4
2113,514,1,36,2,4125,4125,5
2114,514,6,50,2,4126,4126,2
2115,209,1,32,2,4127,4127,5
2116,209,3,161,2,4128,4128,1
2117,209,3,13,2,4128,4129,5
2118,209,4,7,2,4128,4130,6
2119,452,2,27,2,4133,4133,1
2120,452,3,10,2,4141,4141,1
2121,452,2,26,2,4142,4142,2
2122,123,1,80,2,4143,4143,3
2123,123,4,5,2,4143,4144,4
2124,123,4,2,2,4143,4145,1
2125,123,2,38,2,4144,4146,2
2126,123,5,17,2,4149,4149,2
2127,206,8,12,2,4152,4152,1
2128,206,4,30,2,4152,4153,3
2129,206,3,16,2,4153,4154,4
2130,206,4,18,2,4157,4157,2
2131,206,8,3,2,4163,4163,1
2132,206,3,16,2,4164,4164,2
2133,5,2,4,1,4164,4165,3
2134,5,4,14,1,4166,4166,4
2135,752,4,4,2,4168,4168,2
2136,752,2,61,2,4168,4169,3
2137,752,2,17,2,4171,4171,4
2138,575,4,45,2,4173,4173,1
2139,575,1,30,2,4173,4174,2
2140,575,1,26,2,4175,4175,3
2141,575,1,12,2,4178,4178,1
2142,575,6,5,2,4179,4179,2
2143,575,3,70,2,4180,4180,1
2144,282,3,91,2,4181,4181,3
2145,282,4,69,2,4187,4187,1
2146,282,2,2,2,4188,4188,2
2147,282,4,5,2,4194,4194,1
2148,282,3,3,2,4195,4195,2
2149,282,6,39,2,4195,4196,3
2150,282,2,2,2,4195,4197,4
2151,282,6,22,2,4197,4198,5
2152,282,2,9,2,4198,4199,1
2153,282,7,38,2,4198,4200,2
2154,282,2,14,2,4200,4201,4
2155,282,8,172,2,4201,4202,1
2156,282,4,22,2,4205,4205,3
2157,713,6,55,2,4206,4206,4
2158,713,1,4,2,4208,4208,2
2159,876,3,29,2,4208,4209,5
2160,876,4,30,2,4210,4210,2
2161,876,6,39,2,4211,4211,1
2162,395,2,19,2,4222,4222,1
2163,38,2,3,2,4225,4225,1
2164,493,4,29,2,4227,4227,2
2165,928,2,29,2,4228,4228,1
2166,928,4,17,2,4230,4230,3
2167,423,2,20,1,4232,4232,1
2168,423,3,20,1,4233,4233,2
2169,423,1,3,1,4234,4234,4
2170,423,4,2,1,4238,4238,1
2171,394,4,163,1,4240,4240,2
2172,394,1,8,1,4241,4241,3
2173,394,1,12,1,4243,4243,1
2174,633,5,85,2,4243,4244,3
2175,633,2,49,2,4243,4245,1
2176,633,4,24,2,4244,4246,2
2177,633,4,6,2,4250,4250,1
2178,633,4,72,2,4251,4251,2
2179,633,1,17,2,4252,4252,3
2180,633,2,5,2,4256,4256,1
2181,633,2,78,2,4261,4261,1
2182,633,3,5,2,4261,4262,2
2183,633,11,20,2,4261,4263,3
2184,633,4,11,2,4268,4268,1
2185,633,1,30,2,4272,4272,2
2186,633,4,10,2,4272,4273,1
2187,740,2,16,1,4274,4274,2
2188,740,8,137,1,4280,4280,1
2189,740,3,32,1,4282,4282,2
2190,740,1,75,1,4285,4285,3
2191,740,1,29,1,4286,4286,2
2192,323,5,10,2,4289,4289,1
2193,323,2,55,2,4290,4290,2
2194,323,3,8,2,4294,4294,2
2195,323,5,49,2,4296,4296,1
2196,323,2,38,2,4299,4299,2
2197,323,2,9,2,4300,4300,3
2198,323,7,61,2,4303,4303,1
2199,323,5,47,2,4306,4306,2
2200,323,4,44,2,4306,4307,3
2201,862,2,71,2,4311,4311,1
2202,862,5,105,2,4311,4312,2
2203,621,2,13,2,4313,4313,3
2204,621,2,86,2,4317,4317,1
2205,621,5,1,2,4319,4319,2
2206,621,3,71,2,4320,4320,1
2207,621,6,19,2,4325,4325,1
2208,621,5,6,2,4327,4327,2
2209,621,8,13,2,4328,4328,3
2210,621,2,45,2,4329,4329,4
2211,621,5,45,2,4329,4330,5
2212,621,5,13,2,4332,4332,1
2213,621,1,44,2,4334,4334,2
2214,621,2,28,2,4338,4338,1
2215,621,1,71,2,4342,4342,1
2216,621,4,8,2,4346,4346,1
2217,621,4,19,2,4347,4347,2
2218,621,11,16,2,4351,4351,1
2219,621,8,1,2,4354,4354,2
2220,621,5,2,2,4356,4356,3
2221,621,5,20,2,4358,4358,4
2222,621,1,50,2,4358,4359,5
2223,621,6,79,2,4362,4362,3
2224,621,1,4,2,4365,4365,1
2225,621,2,15,2,4369,4369,1
2226,621,3,50,2,4371,4371,2
2227,621,4,42,2,4373,4373,1
2228,621,3,27,2,4378,4378,1
2229,621,6,122,2,4380,4380,2
2230,621,2,20,2,4381,4381,3
2231,696,10,5,2,4385,4385,1
2232,696,4,22,2,4386,4386,3
2233,696,2,9,2,4393,4393,2
2234,879,4,72,2,4393,4394,3
2235,879,11,29,2,4394,4395,4
2236,879,2,50,2,4399,4399,1
2237,879,11,57,2,4399,4400,2
2238,90,1,13,2,4399,4401,3
2239,90,1,62,2,4400,4402,1
2240,90,3,39,2,4400,4403,3
2241,90,11,6,2,4400,4404,1
2242,90,3,27,2,4402,4405,5
2243,90,2,4,2,4403,4406,6
2244,90,2,13,2,4404,4407,3
2245,90,5,137,2,4409,4409,4
2246,90,17,14,2,4411,4411,3
2247,90,1,20,2,4413,4413,2
2248,90,9,29,2,4414,4414,5
2249,90,2,36,2,4414,4415,2
2250,337,4,26,2,4415,4416,1
2251,337,4,31,2,4415,4417,4
2252,337,2,13,2,4416,4418,2
2253,337,2,9,2,4419,4419,6
2254,337,3,43,2,4420,4422,2
2255,337,2,55,2,4420,4421,1
2256,337,6,7,2,4422,4423,4
2257,12,2,105,2,4430,4430,1
2258,12,2,36,2,4435,4435,1
2259,12,4,1,2,4435,4436,2
2260,12,1,45,2,4436,4437,3
2261,12,5,11,2,4436,4438,1
2262,12,1,78,2,4437,4439,3
2263,12,3,35,2,4438,4440,4
2264,12,2,110,2,4439,4441,2
2265,12,3,31,2,4439,4442,3
2266,12,3,25,2,4442,4443,5
2267,12,2,163,2,4443,4444,1
2268,12,6,38,2,4444,4445,2
2269,12,5,98,2,4455,4455,1
2270,12,2,35,2,4457,4457,2
2271,12,7,19,2,4458,4458,3
2272,12,5,112,2,4458,4459,4
2273,12,10,42,2,4459,4460,2
2274,12,1,19,2,4461,4461,1
2275,12,5,2,2,4462,4462,5
2276,12,3,60,2,4462,4463,1
2277,12,1,22,2,4465,4465,4
2278,12,5,6,2,4466,4466,3
2279,12,1,37,2,4467,4467,1
2280,12,3,35,2,4469,4469,1
2281,51,1,24,1,4471,4471,2
2282,430,4,10,2,4473,4473,1
2283,430,2,26,2,4475,4475,2
2284,430,6,89,2,4476,4476,3
2285,949,4,6,2,4484,4484,1
2286,949,11,2,2,4487,4487,2
2287,949,2,167,2,4488,4488,3
2288,464,5,23,2,4491,4491,1
2289,464,1,27,2,4493,4493,3
2290,464,5,20,2,4496,4496,3
2291,895,2,64,2,4499,4499,1
2292,895,2,77,2,4499,4500,2
2293,895,3,4,2,4499,4501,4
2294,26,6,55,2,4501,4502,1
2295,73,2,12,2,4502,4503,2
2296,73,3,33,2,4504,4504,3
2297,73,2,60,2,4506,4506,2
2298,73,2,15,2,4509,4509,1
2299,73,7,2,2,4510,4510,2
2300,73,5,107,2,4515,4515,1
2301,73,11,9,2,4515,4516,3
2302,73,8,15,2,4518,4518,2
2303,73,1,26,2,4520,4520,4
2304,73,2,5,2,4521,4521,1
2305,73,5,18,2,4522,4522,4
2306,73,3,29,2,4526,4526,1
2307,748,2,3,2,4526,4527,2
2308,748,2,40,2,4527,4528,3
2309,251,1,32,2,4528,4529,4
2310,251,2,29,2,4529,4530,1
2311,251,1,20,2,4531,4531,2
2312,251,3,73,2,4540,4540,1
2313,251,5,3,2,4540,4541,2
2314,251,5,11,2,4541,4542,3
2315,251,1,46,2,4544,4544,1
2316,251,6,81,2,4552,4552,1
2317,251,1,44,2,4555,4555,2
2318,251,3,26,2,4558,4558,2
2319,251,3,9,2,4560,4560,1
2320,251,12,4,2,4563,4563,2
2321,558,2,1,2,4564,4564,1
2322,558,3,54,2,4569,4569,1
2323,558,9,44,2,4573,4573,1
2324,558,3,85,2,4574,4574,3
2325,469,4,27,2,4576,4576,2
2326,469,2,49,2,4579,4579,3
2327,408,8,1,2,4585,4585,1
2328,408,1,76,2,4587,4587,2
2329,408,6,44,2,4588,4588,3
2330,408,1,3,2,4589,4589,2
2331,408,1,8,2,4590,4590,4
2332,839,4,101,2,4591,4591,2
2333,858,7,73,2,4592,4592,4
2334,441,2,4,2,4597,4597,1
2335,441,5,8,2,4602,4602,1
2336,441,1,5,2,4604,4604,2
2337,441,8,60,2,4605,4605,3
2338,441,1,34,2,4607,4607,2
2339,441,1,11,2,4608,4608,1
2340,441,4,103,2,4612,4612,1
2341,441,1,26,2,4615,4615,2
2342,441,5,22,2,4615,4616,3
2343,441,3,32,2,4618,4618,1
2344,441,7,21,2,4621,4621,2
2345,441,2,35,2,4623,4623,1
2346,441,2,53,2,4623,4624,3
2347,441,4,6,2,4627,4627,1
2348,441,4,10,2,4627,4628,3
2349,441,1,6,2,4629,4629,2
2350,428,3,13,2,4631,4631,2
2351,347,4,56,2,4633,4633,1
2352,702,2,5,2,4634,4634,3
2353,702,3,39,2,4637,4637,2
2354,702,4,50,2,4637,4638,1
2355,565,8,11,2,4642,4642,2
2356,565,3,2,2,4644,4644,1
2357,565,1,7,2,4645,4645,3
2358,808,5,15,2,4648,4648,1
2359,808,3,36,2,4651,4651,2
2360,808,6,55,2,4654,4654,1
2361,808,4,15,2,4655,4655,2
2362,808,2,40,2,4659,4659,3
2363,919,11,100,2,4662,4662,1
2364,919,3,19,2,4668,4668,2
2365,346,2,7,2,4672,4672,2
2366,346,10,16,2,4674,4674,1
2367,193,4,4,2,4674,4675,2
2368,193,2,108,2,4675,4676,3
2369,193,2,11,2,4681,4681,2
2370,193,3,48,2,4683,4683,3
2371,193,1,12,2,4685,4685,1
2372,193,9,28,2,4688,4688,1
2373,193,2,5,2,4689,4689,2
2374,193,1,3,2,4690,4690,3
2375,193,1,8,2,4691,4691,4
2376,193,12,12,2,4692,4692,2
2377,193,2,16,2,4692,4693,3
2378,388,4,65,2,4692,4694,4
2379,379,8,9,2,4693,4695,5
2380,379,5,33,2,4694,4696,3
2381,379,1,14,2,4696,4697,6
2382,379,6,39,2,4698,4698,1
2383,942,2,7,2,4698,4699,4
2384,942,10,6,2,4700,4700,6
2385,942,2,16,2,4708,4708,1
2386,781,3,24,2,4709,4709,2
2387,781,2,12,2,4710,4710,3
2388,112,8,36,2,4711,4711,1
2389,112,1,30,2,4713,4713,2
2390,112,1,3,2,4713,4714,3
2391,112,3,12,2,4715,4715,2
2392,112,5,58,2,4717,4717,3
2393,112,1,30,2,4717,4718,4
2394,767,1,113,2,4718,4719,2
2395,767,1,6,2,4719,4720,1
2396,767,1,6,2,4720,4721,2
2397,767,4,51,2,4722,4722,1
2398,386,2,3,2,4729,4729,1
2399,386,2,15,2,4730,4730,2
2400,841,8,10,2,4731,4731,3
2401,841,1,6,2,4731,4732,1
2402,841,5,12,2,4733,4733,2
2403,841,7,36,2,4733,4734,1
2404,841,2,51,2,4735,4735,4
2405,841,2,23,2,4738,4738,4
2406,841,9,32,2,4741,4741,2
2407,841,4,29,2,4741,4742,1
2408,716,5,47,2,4742,4743,3
2409,716,1,7,2,4754,4754,1
2410,716,1,25,2,4758,4758,1
2411,843,1,1,2,4759,4759,2
2412,843,6,43,2,4759,4760,1
2413,230,2,27,2,4765,4765,2
2414,230,9,5,2,4765,4766,3
2415,213,2,54,2,4765,4767,1
2416,213,2,19,2,4767,4768,2
2417,213,5,23,2,4768,4769,4
2418,213,2,21,2,4770,4770,1
2419,213,4,42,2,4773,4773,1
2420,213,5,58,2,4774,4774,2
2421,213,4,4,2,4778,4778,1
2422,213,3,49,2,4780,4780,2
2423,213,8,24,2,4786,4786,1
2424,213,3,6,2,4787,4787,2
2425,213,3,14,2,4788,4788,3
2426,213,8,36,2,4789,4789,4
2427,213,1,43,2,4791,4791,2
2428,213,1,206,2,4792,4792,3
2429,213,6,49,2,4793,4793,2
2430,213,5,27,2,4796,4796,1
2431,213,3,64,2,4798,4798,3
2432,213,8,2,2,4801,4801,2
2433,213,2,38,2,4802,4802,1
2434,213,1,8,2,4805,4805,1
2435,213,9,15,2,4806,4806,3
2436,213,1,26,2,4806,4807,1
2437,213,5,60,2,4807,4808,4
2438,213,2,30,2,4807,4809,1
2439,424,6,38,2,4807,4810,2
2440,424,3,1,2,4812,4812,1
2441,424,5,12,2,4812,4813,5
2442,424,6,13,2,4816,4816,1
2443,71,9,11,2,4818,4818,2
2444,898,5,51,2,4820,4820,3
2445,898,3,43,2,4820,4821,4
2446,898,3,10,2,4822,4822,5
2447,898,1,6,2,4822,4823,1
2448,145,3,7,2,4825,4825,1
2449,145,3,15,2,4829,4829,1
2450,145,2,33,2,4830,4830,2
2451,132,3,10,2,4831,4831,3
2452,132,2,25,2,4833,4833,1
2453,132,14,29,2,4835,4835,2
2454,132,1,2,2,4837,4837,1
2455,132,10,20,2,4838,4838,3
2456,132,10,14,2,4844,4844,1
2457,283,2,148,2,4848,4848,4
2458,283,5,10,2,4850,4850,2
2459,283,4,4,2,4854,4854,3
2460,526,6,29,2,4858,4858,1
2461,526,3,30,2,4860,4860,2
2462,526,9,42,2,4868,4868,1
2463,526,2,18,2,4870,4870,2
2464,77,5,42,2,4871,4871,3
2465,536,2,28,2,4872,4872,4
2466,536,2,39,2,4874,4874,2
2467,536,4,20,2,4875,4875,4
2468,536,3,20,2,4876,4876,5
2469,959,1,46,2,4877,4877,2
2470,959,2,81,2,4879,4879,1
2471,959,3,17,2,4882,4882,1
2472,959,1,56,2,4882,4883,2
2473,959,2,15,2,4884,4884,3
2474,10,6,16,2,4889,4889,1
2475,10,2,33,2,4890,4890,2
2476,10,2,17,2,4895,4895,2
2477,153,23,8,2,4895,4896,1
2478,153,5,14,2,4896,4897,3
2479,153,5,47,2,4897,4898,2
2480,153,1,51,2,4897,4899,4
2481,153,3,6,2,4900,4900,5
2482,153,2,34,2,4904,4904,2
2483,153,2,142,2,4904,4905,3
2484,153,4,11,2,4904,4906,4
2485,153,3,9,2,4910,4910,2
2486,153,2,3,2,4911,4911,3
2487,153,5,28,2,4913,4913,4
2488,153,1,40,2,4919,4919,2
2489,153,5,8,2,4921,4921,1
2490,153,9,5,2,4923,4923,2
2491,153,2,50,2,4926,4926,3
2492,153,2,44,2,4928,4928,1
2493,964,7,58,1,4932,4932,1
2494,964,1,26,1,4935,4935,2
2495,931,4,43,1,4937,4937,2
2496,931,1,24,1,4939,4939,3
2497,931,2,4,1,4950,4950,1
2498,931,5,35,1,4952,4952,2
2499,931,2,153,1,4957,4957,1
2500,931,3,56,1,4959,4959,2
2501,931,7,13,1,4962,4962,1
2502,931,3,7,1,4966,4966,2
2503,931,3,16,1,4968,4968,3
2504,931,8,8,1,4970,4970,1
2505,14,6,17,2,4970,4971,2
2506,14,7,32,2,4971,4972,3
2507,14,1,31,2,4973,4973,4
2508,14,2,40,2,4977,4977,4
2509,309,2,22,2,4979,4979,1
2510,384,7,13,2,4979,4980,2
2511,384,2,30,2,4979,4981,3
2512,384,1,2,2,4980,4982,1
2513,767,2,182,2,4980,4983,4
2514,767,4,28,2,4981,4984,1
2515,767,2,20,2,4981,4985,3
2516,767,1,24,2,4982,4986,4
2517,767,6,2,2,4982,4987,5
2518,767,1,40,2,4983,4988,2
2519,767,8,2,2,4986,4989,1
2520,767,1,16,2,4995,4995,2
2521,767,2,9,2,4996,4996,3
2522,690,1,6,2,5002,5002,1
2523,690,13,4,2,5004,5004,1
2524,690,5,15,2,5006,5006,2
2525,690,1,27,2,5006,5007,3
2526,690,2,3,2,5008,5008,4
2527,690,6,6,2,5008,5009,3
2528,690,3,8,2,5011,5011,4
2529,690,1,54,2,5015,5015,2
2530,690,5,12,2,5017,5017,2
2531,690,4,28,2,5018,5018,1
2532,690,4,21,2,5020,5020,3
2533,690,9,9,2,5020,5021,4
2534,690,2,6,2,5025,5025,1
2535,690,7,2,2,5026,5026,2
2536,690,7,47,2,5028,5028,1
2537,690,9,32,2,5030,5030,3
2538,690,2,4,2,5033,5033,4
2539,690,3,20,2,5035,5035,2
2540,489,2,42,2,5038,5038,1
2541,489,1,13,2,5039,5039,2
2542,489,2,3,2,5041,5041,1
2543,489,13,11,2,5042,5042,2
2544,489,4,21,2,5043,5043,3
2545,489,6,11,2,5043,5044,1
2546,489,1,12,2,5045,5045,4
2547,884,2,58,2,5045,5046,5
2548,884,3,2,2,5053,5053,1
2549,884,2,96,2,5057,5057,1
2550,884,2,16,2,5058,5058,2
2551,884,2,12,2,5059,5059,3
2552,884,2,12,2,5066,5066,1
2553,619,7,33,1,5068,5068,2
2554,619,3,61,1,5070,5070,1
2555,619,5,6,1,5073,5073,3
2556,619,6,40,1,5075,5075,1
2557,619,1,12,1,5075,5076,2
2558,619,2,12,1,5075,5077,4
2559,619,3,4,1,5075,5078,2
2560,619,5,7,1,5076,5079,3
2561,619,2,56,1,5077,5080,4
2562,619,4,108,1,5087,5087,1
2563,619,16,29,1,5087,5088,2
2564,619,2,24,1,5089,5089,3
2565,910,4,13,2,5090,5090,4
2566,910,3,30,2,5092,5092,1
2567,910,3,5,2,5095,5095,3
2568,910,8,43,2,5097,5097,1
2569,910,2,32,2,5097,5098,4
2570,910,4,62,2,5100,5100,3
2571,861,3,23,1,5101,5101,4
2572,861,4,66,1,5101,5102,5
2573,861,8,11,1,5102,5103,6
2574,712,4,40,1,5105,5105,2
2575,712,12,5,1,5109,5109,1
2576,712,1,43,1,5111,5111,2
2577,712,4,85,1,5112,5112,3
2578,223,2,16,2,5112,5113,2
2579,122,1,8,2,5113,5114,4
2580,122,3,40,2,5113,5115,5
2581,122,1,54,2,5118,5118,2
2582,122,9,3,2,5118,5119,3
2583,122,9,48,2,5118,5120,2
2584,122,1,75,2,5119,5121,4
2585,9,8,103,2,5119,5122,1
2586,36,3,12,2,5122,5123,4
2587,36,3,41,2,5122,5124,5
2588,219,1,6,2,5122,5125,6
2589,219,6,20,2,5128,5128,4
2590,219,1,8,2,5128,5129,3
2591,219,6,7,2,5130,5130,2
2592,219,9,46,2,5135,5135,1
2593,219,2,89,2,5136,5136,3
2594,219,7,13,2,5139,5139,2
2595,219,4,48,2,5140,5140,3
2596,219,1,25,2,5143,5143,4
2597,219,6,39,2,5144,5144,5
2598,219,2,7,2,5146,5146,1
2599,219,2,33,2,5147,5147,2
2600,219,7,31,2,5148,5148,3
2601,219,2,29,2,5149,5149,1
2602,219,8,101,2,5149,5150,2
2603,422,4,92,2,5151,5151,4
2604,422,2,10,2,5151,5152,1
2605,422,3,39,2,5151,5153,5
2606,213,2,18,2,5152,5154,6
2607,213,2,3,2,5153,5155,1
2608,128,2,10,2,5155,5156,3
2609,128,2,7,2,5162,5162,1
2610,128,8,3,2,5162,5163,2
2611,128,4,127,2,5167,5167,1
2612,127,2,26,2,5167,5168,3
2613,898,2,20,2,5172,5172,1
2614,898,5,20,2,5172,5173,2
2615,898,11,58,2,5174,5174,3
2616,898,1,6,2,5179,5179,1
2617,898,1,14,2,5179,5180,2
2618,898,2,74,2,5181,5181,1
2619,705,4,25,2,5182,5182,2
2620,556,3,4,2,5186,5186,1
2621,556,6,78,2,5190,5190,1
2622,556,9,18,2,5193,5193,2
2623,556,2,14,2,5196,5196,3
2624,556,3,42,2,5197,5197,1
2625,556,15,39,2,5200,5200,3
2626,556,3,27,2,5201,5201,1
2627,556,3,12,2,5203,5203,2
2628,556,4,45,2,5204,5204,4
2629,556,2,8,2,5204,5205,1
2630,556,4,4,2,5206,5206,5
2631,556,3,16,2,5210,5210,1
2632,556,1,2,2,5214,5214,1
2633,556,2,29,2,5225,5225,1
2634,556,8,6,2,5226,5226,2
2635,171,5,65,2,5228,5228,1
2636,171,8,15,2,5231,5231,3
2637,171,5,3,2,5235,5235,1
2638,171,4,2,2,5236,5236,2
2639,171,1,2,2,5237,5237,4
2640,171,7,69,2,5237,5238,5
2641,171,2,26,2,5241,5241,1
2642,230,3,30,2,5245,5245,1
2643,230,2,27,2,5246,5246,2
2644,230,9,6,2,5247,5247,3
2645,61,3,13,2,5250,5250,1
2646,61,2,11,2,5251,5251,2
2647,61,2,16,2,5252,5252,4
2648,61,2,13,2,5256,5256,1
2649,61,3,150,2,5260,5260,1
2650,624,2,1,2,5261,5261,2
2651,151,2,3,2,5262,5262,3
2652,151,2,27,2,5262,5263,4
2653,151,1,3,2,5265,5265,1
2654,151,3,102,2,5270,5270,1
2655,151,1,59,2,5273,5273,2
2656,151,2,16,2,5273,5274,1
2657,151,4,4,2,5273,5275,2
2658,26,3,1,2,5278,5278,1
2659,26,4,17,2,5281,5281,2
2660,457,5,28,2,5282,5282,1
2661,457,1,21,2,5285,5285,3
2662,457,2,13,2,5287,5287,2
2663,457,2,163,2,5288,5288,1
2664,457,6,35,2,5289,5289,3
2665,457,5,21,2,5292,5292,1
2666,457,6,5,2,5293,5293,2
2667,457,2,20,2,5294,5294,4
2668,457,1,10,2,5296,5296,3
2669,457,5,8,2,5302,5302,1
2670,148,4,12,2,5303,5303,2
2671,148,9,53,2,5303,5304,3
2672,355,1,6,2,5304,5305,4
2673,355,7,2,2,5306,5306,5
2674,355,8,7,2,5310,5310,1
2675,355,2,12,2,5311,5311,2
2676,710,2,97,2,5314,5314,2
2677,710,1,43,2,5317,5317,2
2678,710,2,55,2,5319,5319,1
2679,710,2,2,2,5320,5320,2
2680,149,7,50,2,5320,5321,3
2681,149,2,53,2,5320,5322,1
2682,672,1,23,2,5321,5323,2
2683,672,4,60,2,5325,5325,1
2684,672,2,10,2,5325,5326,2
2685,672,3,9,2,5328,5328,4
2686,672,6,59,2,5328,5329,2
2687,431,6,10,2,5328,5330,1
2688,431,1,51,2,5328,5331,3
2689,431,3,20,2,5328,5332,4
2690,431,2,4,2,5329,5333,3
2691,431,4,13,2,5333,5334,5
2692,431,9,8,2,5338,5338,1
2693,431,2,17,2,5338,5339,2
2694,431,2,14,2,5338,5340,3
2695,18,1,6,2,5339,5341,4
2696,18,7,64,2,5340,5342,2
2697,18,7,14,2,5343,5343,3
2698,18,2,48,2,5345,5345,4
2699,18,1,55,2,5345,5346,5
2700,18,3,36,2,5345,5347,6
2701,18,5,18,2,5347,5348,1
2702,777,2,26,2,5348,5349,4
2703,777,7,21,2,5348,5350,2
2704,460,1,14,2,5349,5351,3
2705,460,2,10,2,5350,5352,4
2706,460,18,59,2,5350,5353,3
2707,460,4,32,2,5351,5354,1
2708,460,3,18,2,5353,5355,4
2709,460,4,6,2,5356,5356,5
2710,460,1,35,2,5359,5359,1
2711,460,1,13,2,5361,5361,1
2712,460,1,22,2,5363,5363,1
2713,460,6,45,2,5363,5364,2
2714,460,1,17,2,5369,5369,1
2715,307,1,31,2,5370,5370,4
2716,974,5,128,2,5371,5371,1
2717,974,5,6,2,5371,5372,2
2718,974,4,29,2,5372,5373,3
2719,974,8,82,2,5373,5374,4
2720,974,4,175,2,5377,5377,1
2721,93,3,20,2,5381,5381,2
2722,93,2,10,2,5383,5383,1
2723,93,7,25,2,5387,5387,1
2724,93,16,4,2,5387,5388,2
2725,93,2,27,2,5388,5389,3
2726,93,7,34,2,5390,5390,4
2727,93,3,1,2,5391,5391,5
2728,93,1,10,2,5391,5392,3
2729,93,1,12,2,5391,5393,6
2730,93,6,16,2,5392,5394,3
2731,93,1,7,2,5394,5395,1
2732,824,6,37,2,5396,5396,5
2733,824,4,4,2,5396,5397,1
2734,824,1,48,2,5397,5398,4
2735,824,4,39,2,5401,5401,3
2736,824,25,37,2,5402,5402,1
2737,824,2,73,2,5404,5404,4
2738,824,2,6,2,5406,5406,2
2739,824,2,15,2,5410,5410,2
2740,824,1,56,2,5414,5414,2
2741,824,4,17,2,5414,5415,3
2742,824,6,121,2,5414,5416,2
2743,279,1,55,2,5416,5417,4
2744,346,14,26,2,5417,5418,5
2745,657,12,48,1,5417,5419,4
2746,657,5,12,1,5417,5420,3
2747,657,2,39,1,5420,5421,6
2748,444,3,3,2,5421,5426,2
2749,444,2,29,2,5422,5423,2
2750,444,2,3,2,5422,5424,6
2751,444,3,31,2,5422,5429,3
2752,444,1,13,2,5424,5427,3
2753,444,5,33,2,5425,5428,1
2754,411,1,30,1,5428,5430,2
2755,411,3,9,1,5438,5438,1
2756,411,1,13,1,5439,5439,2
2757,411,4,15,1,5442,5442,1
2758,411,4,20,1,5443,5443,2
2759,411,2,51,1,5446,5446,3
2760,411,3,45,1,5449,5449,1
2761,411,3,39,1,5449,5450,2
2762,411,3,11,1,5450,5451,3
2763,411,2,70,1,5451,5452,4
2764,411,4,57,1,5453,5453,1
2765,411,2,11,1,5457,5457,2
2766,411,3,16,1,5459,5459,1
2767,411,2,4,1,5463,5463,1
2768,411,3,38,1,5465,5465,2
2769,358,1,5,2,5465,5466,1
2770,358,1,6,2,5466,5467,3
2771,358,3,40,2,5467,5468,1
2772,358,10,1,2,5472,5472,1
2773,358,3,59,2,5472,5473,2
2774,358,3,4,2,5474,5474,3
2775,358,8,11,2,5477,5477,2
2776,358,2,30,2,5479,5479,3
2777,493,2,42,2,5480,5480,4
2778,493,2,9,2,5480,5481,5
2779,72,2,3,2,5481,5482,3
2780,72,10,10,2,5486,5486,1
2781,72,4,8,2,5488,5488,2
2782,72,7,7,2,5490,5490,3
2783,72,2,16,2,5491,5491,4
2784,279,3,319,2,5493,5493,2
2785,279,3,5,2,5495,5495,4
2786,279,2,21,2,5497,5497,1
2787,279,6,32,2,5497,5498,2
2788,279,2,5,2,5497,5499,3
2789,386,4,14,2,5498,5500,1
2790,929,2,3,2,5498,5501,4
2791,929,5,47,2,5498,5502,3
2792,884,2,130,2,5501,5503,5
2793,884,2,5,2,5507,5507,1
2794,139,2,18,2,5510,5510,1
2795,139,2,33,2,5513,5513,1
2796,139,7,148,2,5514,5514,2
2797,726,3,28,2,5516,5516,1
2798,726,11,3,2,5518,5518,3
2799,726,4,19,2,5520,5520,1
2800,893,5,98,1,5523,5523,2
2801,896,6,17,2,5523,5524,4
2802,896,2,50,2,5523,5525,1
2803,727,1,42,2,5527,5527,5
2804,727,3,28,2,5529,5529,1
2805,727,2,7,2,5533,5533,1
2806,362,2,1,2,5535,5535,2
2807,362,3,17,2,5539,5539,1
2808,913,2,43,2,5543,5543,1
2809,913,3,2,2,5545,5545,2
2810,500,8,19,2,5545,5546,1
2811,500,1,23,2,5545,5547,3
2812,500,5,36,2,5547,5548,4
2813,500,7,37,2,5550,5550,2
2814,500,4,20,2,5552,5552,3
2815,500,1,30,2,5553,5553,5
2816,500,4,21,2,5556,5556,1
2817,500,1,5,2,5556,5557,3
2818,500,7,6,2,5556,5558,2
2819,500,2,16,2,5557,5559,3
2820,931,2,18,1,5559,5560,4
2821,406,2,36,2,5560,5561,1
