job-id,userid,expected-time-to-completion,memory,priority,arrival-time,submitted,gpuid
2725,17,9,21,1,5352,5353,4
2726,0,11,23,1,5355,5355,5
2727,0,3,7,1,5356,5356,6
2728,0,5,51,1,5358,5358,1
2729,0,7,49,1,5359,5359,2
2730,0,2,53,1,5360,5360,3
2731,0,6,12,1,5361,5361,6
2732,0,2,85,1,5362,5364,1
2733,0,4,30,1,5362,5363,3
2734,0,4,10,1,5363,5365,4
2735,0,3,5,1,5364,5369,3
2736,29,3,5,1,5365,5367,1
2737,30,5,35,1,5366,5368,2
2738,30,7,31,1,5367,5370,4
2739,30,4,17,1,5368,5371,1
2740,15,2,45,1,5370,5372,5
2741,15,3,10,1,5372,5373,3
2742,44,1,3,1,5374,5374,2
2743,25,11,18,1,5375,5375,5
2744,25,1,5,1,5378,5378,1
2745,25,1,15,1,5380,5380,1
2746,25,5,22,1,5381,5381,2
2747,25,1,13,1,5382,5382,1
2748,2,1,20,1,5384,5384,1
2749,2,3,64,1,5385,5385,3
2750,2,4,15,1,5387,5387,1
2751,2,3,52,1,5387,5388,2
2752,45,1,63,1,5389,5389,3
2753,45,2,35,1,5390,5390,4
2754,46,5,47,1,5392,5392,1
2755,46,2,8,1,5393,5393,2
2756,46,9,26,1,5398,5398,1
2757,46,7,2,1,5399,5399,2
2758,46,4,24,1,5399,5400,3
2759,46,4,25,1,5399,5401,4
2760,46,2,50,1,5405,5405,3
2761,39,2,7,1,5405,5406,4
2762,39,2,22,1,5406,5407,2
2763,39,7,32,1,5406,5408,1
2764,39,1,60,1,5408,5409,3
2765,39,4,2,1,5408,5410,2
2766,39,3,6,1,5412,5412,3
2767,0,1,18,1,5417,5417,1
2768,0,4,146,1,5419,5419,1
2769,0,1,7,1,5420,5420,2
2770,0,6,4,1,5422,5422,2
2771,0,3,2,1,5426,5426,1
2772,0,2,14,1,5427,5427,3
2773,0,1,24,1,5430,5430,1
2774,0,3,11,1,5431,5431,2
2775,0,8,59,1,5432,5432,1
2776,0,7,4,1,5436,5436,2
2777,0,2,12,1,5437,5437,3
2778,37,2,135,1,5442,5442,1
2779,37,9,2,1,5445,5445,1
2780,37,1,13,1,5450,5450,2
2781,37,4,9,1,5450,5451,3
2782,37,2,2,1,5452,5452,2
2783,37,2,97,1,5455,5455,1
2784,37,1,18,1,5458,5458,1
2785,37,2,12,1,5458,5459,2
2786,37,2,54,1,5460,5460,1
2787,37,7,36,1,5462,5462,2
2788,37,2,9,1,5463,5463,1
2789,30,2,6,1,5464,5464,3
2790,30,3,5,1,5464,5465,4
2791,29,7,8,1,5464,5466,1
2792,29,4,16,1,5465,5467,3
2793,29,6,27,1,5470,5470,2
2794,29,10,153,1,5471,5471,4
2795,29,15,12,1,5472,5472,3
2796,29,4,16,1,5480,5480,1
2797,16,1,34,1,5486,5486,1
2798,16,5,75,1,5488,5488,1
2799,16,3,100,1,5488,5489,2
2800,16,4,17,1,5489,5490,3
2801,16,6,18,1,5489,5491,4
2802,16,3,42,1,5489,5492,5
2803,16,2,5,1,5490,5493,2
2804,16,1,32,1,5495,5495,1
2805,16,7,8,1,5502,5502,1
2806,16,6,6,1,5507,5507,2
2807,16,1,168,1,5510,5510,1
2808,21,10,18,1,5511,5511,3
2809,24,3,12,1,5513,5513,1
2810,24,3,51,1,5514,5514,2
2811,49,4,22,1,5517,5517,1
2812,49,2,12,1,5518,5518,2
2813,49,5,11,1,5521,5521,2
2814,49,4,39,1,5522,5522,1
2815,30,4,110,1,5524,5524,3
2816,30,1,18,1,5524,5525,4
2817,30,2,75,1,5526,5526,5
2818,30,5,59,1,5526,5527,1
2819,30,2,63,1,5529,5529,2
2820,30,1,38,1,5535,5535,1
2821,30,3,54,1,5535,5536,2
2822,25,3,23,1,5535,5537,1
2823,25,3,24,1,5537,5538,3
2824,25,2,34,1,5542,5542,1
2825,25,4,102,1,5544,5544,2
2826,36,2,184,1,5547,5547,1
2827,36,2,33,1,5549,5549,2
2828,36,2,23,1,5553,5553,1
2829,36,5,68,1,5553,5554,2
2830,36,3,4,1,5554,5555,3
2831,36,2,83,1,5555,5556,1
2832,36,11,3,1,5556,5557,4
2833,36,3,26,1,5556,5558,5
2834,13,6,27,1,5557,5559,1
2835,13,7,7,1,5558,5560,2
2836,13,2,33,1,5565,5565,3
2837,13,1,22,1,5566,5566,1
2838,13,2,95,1,5570,5570,1
2839,13,2,13,1,5571,5571,2
2840,13,2,98,1,5571,5572,3
2841,13,3,53,1,5571,5573,1
2842,13,1,10,1,5573,5574,2
2843,13,2,40,1,5576,5576,2
2844,34,6,106,1,5576,5577,1
2845,34,2,154,1,5578,5578,3
2846,11,9,2,1,5579,5579,2
2847,11,2,19,1,5582,5582,3
2848,11,1,90,1,5584,5584,1
2849,0,2,4,1,5587,5587,1
2850,0,4,14,1,5588,5588,3
2851,37,3,63,1,5590,5590,1
2852,37,6,8,1,5596,5596,1
2853,37,1,44,1,5598,5598,2
2854,37,6,4,1,5600,5600,2
2855,37,2,14,1,5604,5604,1
2856,10,2,44,1,5606,5606,3
2857,10,2,37,1,5608,5608,1
2858,10,4,44,1,5608,5609,2
2859,10,3,45,1,5613,5613,1
2860,10,6,11,1,5613,5614,2
2861,10,1,5,1,5614,5615,3
2862,5,1,50,1,5615,5616,4
2863,5,5,44,1,5618,5618,1
2864,5,15,23,1,5618,5619,3
2865,5,4,24,1,5619,5620,4
2866,5,2,29,1,5620,5621,2
2867,5,8,7,1,5620,5622,5
2868,5,2,16,1,5627,5627,1
2869,5,3,55,1,5628,5628,2
2870,5,8,32,1,5634,5634,1
2871,5,2,22,1,5636,5636,2
2872,5,1,89,1,5638,5638,3
2873,5,6,14,1,5638,5639,2
2874,5,13,21,1,5639,5640,3
2875,5,2,13,1,5639,5641,4
2876,48,1,12,1,5646,5646,1
2877,48,2,2,1,5647,5647,2
2878,37,2,13,1,5649,5649,1
2879,37,1,23,1,5650,5650,2
2880,37,5,20,1,5651,5651,4
2881,37,9,22,1,5653,5653,1
2882,37,1,5,1,5656,5656,2
2883,37,6,6,1,5657,5657,3
2884,37,13,47,1,5660,5660,2
2885,37,2,40,1,5662,5662,4
2886,37,3,22,1,5664,5664,1
2887,37,1,64,1,5665,5665,3
2888,37,2,4,1,5667,5667,3
2889,37,1,2,1,5670,5670,1
2890,37,1,5,1,5677,5677,1
2891,37,2,56,1,5679,5679,1
2892,37,5,11,1,5679,5680,2
2893,37,2,11,1,5686,5686,1
2894,37,2,9,1,5687,5687,2
2895,37,2,52,1,5687,5688,3
2896,37,5,2,1,5688,5689,1
2897,37,3,5,1,5688,5690,2
2898,37,5,35,1,5693,5693,3
2899,18,2,30,1,5694,5694,2
2900,45,4,24,1,5699,5699,1
2901,45,2,28,1,5704,5704,1
2902,45,4,10,1,5708,5708,1
2903,45,7,45,1,5710,5710,2
2904,45,5,7,1,5710,5711,3
2905,45,3,137,1,5713,5713,1
2906,26,10,20,1,5713,5714,4
2907,26,2,51,1,5715,5715,5
2908,26,7,14,1,5717,5717,1
2909,26,8,4,1,5719,5719,2
2910,26,3,58,1,5721,5721,3
2911,26,10,9,1,5721,5722,5
2912,26,3,34,1,5727,5727,1
2913,26,4,18,1,5727,5728,2
2914,26,2,72,1,5727,5729,3
2915,26,2,63,1,5730,5730,4
2916,26,5,15,1,5732,5732,1
2917,26,3,152,1,5733,5733,2
2918,5,4,7,1,5738,5738,1
2919,5,6,47,1,5742,5742,2
2920,5,3,13,1,5742,5743,1
2921,38,2,13,1,5748,5748,1
2922,17,11,79,1,5751,5751,1
2923,17,2,6,1,5755,5755,2
2924,17,1,4,1,5756,5756,3
2925,17,2,22,1,5758,5758,2
2926,17,4,13,1,5760,5760,3
2927,17,5,44,1,5765,5765,1
2928,30,5,114,1,5765,5766,2
2929,30,4,24,1,5765,5767,3
2930,30,2,3,1,5768,5768,4
2931,30,2,54,1,5769,5769,5
2932,30,7,26,1,5771,5771,1
2933,5,1,44,1,5774,5774,2
2934,32,4,17,1,5776,5776,2
2935,32,2,7,1,5778,5778,3
2936,32,2,103,1,5779,5779,1
2937,32,3,6,1,5780,5780,4
2938,32,3,36,1,5780,5781,2
2939,32,1,132,1,5783,5783,1
2940,32,5,18,1,5784,5784,3
2941,29,5,46,1,5784,5785,1
2942,29,4,27,1,5784,5786,2
2943,29,3,65,1,5789,5789,4
2944,29,3,4,1,5791,5791,1
2945,29,2,17,1,5795,5795,1
2946,29,7,6,1,5798,5798,1
2947,4,5,9,1,5801,5801,2
2948,4,3,38,1,5801,5802,3
2949,29,5,12,1,5801,5803,4
2950,29,8,30,1,5805,5805,5
2951,29,10,50,1,5807,5807,1
2952,24,2,15,1,5807,5808,2
2953,24,6,12,1,5813,5813,2
2954,24,3,8,1,5814,5814,3
2955,13,6,79,1,5822,5822,1
2956,13,1,2,1,5822,5823,2
2957,13,8,41,1,5823,5824,3
2958,34,3,152,1,5824,5825,2
2959,34,6,22,1,5826,5826,4
2960,7,1,4,1,5829,5829,1
2961,44,4,55,1,5833,5833,1
2962,44,2,18,1,5833,5834,2
2963,44,2,25,1,5838,5838,1
2964,44,1,15,1,5842,5842,1
2965,44,2,16,1,5844,5844,1
2966,1,5,54,1,5844,5845,2
2967,1,5,34,1,5844,5846,3
2968,1,5,7,1,5844,5847,1
2969,1,1,27,1,5845,5848,4
2970,1,1,20,1,5847,5849,5
2971,1,3,35,1,5848,5850,4
2972,1,5,10,1,5849,5851,2
2973,36,4,3,1,5849,5852,3
2974,36,12,13,1,5850,5853,1
2975,36,4,14,1,5851,5854,4
2976,36,2,49,1,5852,5855,5
2977,36,2,76,1,5853,5856,6
2978,36,5,5,1,5853,5857,2
2979,36,8,93,1,5855,5858,3
2980,36,1,16,1,5856,5859,4
2981,36,3,6,1,5858,5860,5
2982,36,1,17,1,5858,5861,4
2983,36,10,18,1,5861,5862,6
2984,36,9,40,1,5864,5864,2
2985,36,1,24,1,5864,5865,4
2986,7,2,12,1,5865,5866,1
2987,7,1,15,1,5866,5867,3
2988,7,4,11,1,5866,5868,4
2989,7,4,9,1,5866,5869,1
2990,7,5,27,1,5869,5870,3
2991,7,3,93,1,5869,5871,5
2992,7,1,22,1,5870,5875,2
2993,7,4,3,1,5871,5873,4
2994,7,1,24,1,5871,5874,1
2995,7,2,4,1,5873,5876,1
2996,7,2,20,1,5878,5878,2
2997,7,2,46,1,5880,5880,1
2998,7,15,5,1,5881,5881,2
2999,7,9,56,1,5883,5883,1
3000,6,9,42,1,5884,5884,3
3001,6,3,41,1,5884,5885,4
3002,6,6,16,1,5884,5886,5
3003,6,1,8,1,5885,5887,6
3004,35,2,25,1,5888,5889,4
3005,35,2,59,1,5889,5890,6
3006,35,2,66,1,5890,5893,1
3007,35,3,5,1,5891,5892,4
3008,35,2,32,1,5896,5896,1
3009,35,2,15,1,5897,5897,2
3010,35,6,40,1,5897,5898,3
3011,35,6,26,1,5901,5901,1
3012,35,2,23,1,5901,5902,2
3013,35,1,22,1,5903,5903,4
3014,35,2,1,1,5906,5906,2
3015,35,5,23,1,5907,5907,3
3016,35,2,30,1,5907,5908,1
3017,35,2,33,1,5909,5909,2
3018,35,2,4,1,5909,5910,4
3019,35,5,12,1,5910,5911,1
3020,34,2,22,1,5911,5912,2
3021,34,1,24,1,5913,5913,3
3022,34,2,69,1,5913,5914,4
3023,34,1,27,1,5913,5915,2
3024,27,10,3,1,5916,5916,3
3025,27,2,25,1,5916,5917,1
3026,27,2,3,1,5918,5918,2
3027,27,7,2,1,5921,5921,1
3028,0,3,13,1,5924,5924,2
3029,43,2,7,1,5927,5927,3
3030,43,3,61,1,5932,5932,1
3031,43,3,23,1,5936,5936,1
3032,43,2,22,1,5939,5939,2
3033,43,9,60,1,5939,5940,1
3034,43,3,44,1,5940,5941,3
3035,43,2,19,1,5942,5942,2
3036,43,1,23,1,5942,5943,4
3037,43,10,6,1,5946,5946,2
3038,44,6,52,1,5948,5948,3
3039,41,3,7,1,5948,5949,4
3040,41,1,21,1,5951,5951,1
3041,41,3,40,1,5953,5953,1
3042,41,3,32,1,5954,5954,4
3043,41,3,107,1,5955,5955,3
3044,41,2,10,1,5958,5958,1
3045,41,5,4,1,5963,5963,1
3046,41,3,20,1,5965,5965,2
3047,41,2,26,1,5966,5966,3
3048,41,2,7,1,5967,5967,4
3049,41,2,9,1,5967,5968,5
3050,42,7,35,1,5968,5969,1
3051,42,3,15,1,5969,5970,2
3052,42,2,51,1,5974,5974,2
3053,25,4,243,1,5975,5975,3
3054,25,2,40,1,5976,5976,4
3055,25,4,62,1,5979,5979,1
3056,25,5,12,1,5979,5980,2
3057,26,3,42,1,5980,5981,3
3058,26,3,85,1,5982,5982,4
3059,26,5,56,1,5982,5983,5
3060,26,7,5,1,5982,5984,1
3061,26,2,3,1,5983,5985,3
3062,26,1,27,1,5984,5986,2
3063,26,2,10,1,5985,5987,4
3064,26,1,10,1,5986,5988,2
3065,26,1,10,1,5986,5989,3
3066,26,3,76,1,5986,5990,2
3067,26,2,33,1,5986,5991,3
3068,26,1,23,1,5986,5992,1
3069,26,2,9,1,5990,5993,4
3070,13,2,11,1,5990,5994,1
3071,13,3,26,1,5990,5995,2
3072,13,3,2,1,6000,6000,1
3073,13,4,10,1,6000,6001,2
3074,13,13,29,1,6001,6002,3
3075,13,6,17,1,6005,6005,1
3076,13,1,21,1,6008,6008,2
3077,24,3,19,1,6013,6013,1
3078,11,6,20,1,6014,6014,2
3079,11,7,4,1,6015,6015,4
3080,11,7,27,1,6017,6017,1
3081,11,4,37,1,6019,6019,3
3082,11,4,10,1,6022,6022,2
3083,11,3,6,1,6022,6023,4
3084,11,2,46,1,6026,6026,1
3085,11,3,18,1,6027,6027,2
3086,11,2,20,1,6030,6030,1
3087,11,4,19,1,6032,6032,2
3088,42,7,23,1,6033,6033,1
3089,42,9,29,1,6033,6034,3
3090,42,5,39,1,6034,6035,4
3091,42,1,72,1,6035,6036,5
3092,42,1,2,1,6038,6038,2
3093,42,5,14,1,6038,6039,5
3094,23,1,52,1,6039,6040,2
3095,23,1,25,1,6041,6041,1
3096,32,2,42,1,6047,6047,1
3097,32,11,42,1,6053,6053,1
3098,32,7,91,1,6053,6054,2
3099,15,4,11,1,6053,6055,3
3100,15,5,37,1,6053,6056,4
3101,15,14,57,1,6054,6057,5
3102,15,4,47,1,6056,6058,6
3103,15,6,5,1,6056,6060,3
3104,4,3,38,1,6060,6062,2
3105,4,6,33,1,6062,6063,4
3106,4,1,24,1,6063,6064,6
3107,4,5,62,1,6065,6065,1
3108,4,1,53,1,6068,6068,2
3109,4,8,42,1,6069,6069,3
3110,4,1,27,1,6071,6071,1
3111,5,1,27,1,6072,6072,2
3112,5,5,3,1,6073,6073,1
3113,2,3,5,1,6074,6074,2
3114,2,3,109,1,6080,6080,1
3115,21,2,46,1,6080,6081,2
3116,21,1,61,1,6082,6082,3
3117,21,2,12,1,6083,6083,4
3118,21,3,55,1,6083,6084,1
3119,21,7,11,1,6085,6085,2
3120,21,3,16,1,6089,6089,1
3121,21,2,20,1,6089,6090,3
3122,0,10,16,1,6091,6091,4
3123,11,1,71,1,6093,6093,1
3124,11,3,79,1,6093,6094,2
3125,11,5,6,1,6096,6096,1
3126,11,3,6,1,6096,6097,3
3127,11,3,15,1,6099,6099,2
3128,11,2,23,1,6100,6100,5
3129,8,2,58,1,6101,6101,3
3130,8,2,9,1,6102,6102,1
3131,8,1,27,1,6102,6103,2
3132,8,6,10,1,6105,6105,1
3133,8,1,22,1,6108,6108,2
3134,8,5,2,1,6113,6113,1
3135,8,2,24,1,6113,6114,2
3136,8,6,36,1,6114,6115,3
3137,8,1,3,1,6115,6116,4
3138,37,7,67,1,6124,6124,1
3139,24,1,59,1,6124,6125,2
3140,24,2,27,1,6126,6126,3
3141,24,3,32,1,6127,6127,2
3142,24,9,29,1,6134,6134,1
3143,24,6,2,1,6135,6135,2
3144,24,4,18,1,6136,6136,3
3145,24,4,65,1,6139,6139,4
3146,24,4,6,1,6139,6140,5
3147,24,1,6,1,6139,6141,3
3148,24,4,12,1,6141,6142,2
3149,24,6,13,1,6142,6143,3
3150,24,2,15,1,6143,6144,1
3151,24,3,30,1,6145,6145,4
3152,24,2,35,1,6146,6146,5
3153,24,2,35,1,6147,6147,1
3154,24,3,52,1,6148,6148,2
3155,24,7,13,1,6148,6149,4
3156,24,3,40,1,6150,6150,1
3157,24,6,8,1,6151,6151,3
3158,24,10,6,1,6154,6154,1
3159,24,2,5,1,6157,6157,2
3160,24,1,17,1,6158,6158,3
3161,24,5,233,1,6159,6159,4
3162,24,2,109,1,6172,6172,1
3163,24,3,2,1,6173,6173,2
3164,24,13,8,1,6178,6178,1
3165,24,2,22,1,6178,6179,2
3166,24,2,27,1,6179,6180,3
3167,24,1,10,1,6179,6181,4
3168,24,3,112,1,6182,6182,2
3169,24,2,3,1,6183,6183,3
3170,24,1,15,1,6183,6184,4
3171,24,7,69,1,6186,6186,2
3172,24,2,37,1,6186,6187,3
3173,24,6,3,1,6187,6188,4
3174,24,4,2,1,6188,6189,5
3175,24,6,23,1,6190,6190,3
3176,24,3,28,1,6193,6193,1
3177,24,3,10,1,6194,6194,2
3178,24,2,6,1,6195,6195,4
3179,43,8,3,1,6201,6201,1
3180,43,1,27,1,6202,6202,2
3181,43,5,8,1,6203,6203,3
3182,43,3,11,1,6205,6205,2
3183,43,10,26,1,6205,6206,4
3184,43,11,2,1,6207,6207,5
3185,43,4,4,1,6207,6208,6
3186,43,5,17,1,6207,6209,2
3187,43,1,37,1,6208,6210,1
3188,16,1,18,1,6210,6211,3
3189,16,6,7,1,6214,6214,1
3190,16,3,10,1,6218,6218,2
3191,16,5,1,1,6218,6219,3
3192,16,3,12,1,6218,6220,4
3193,17,4,37,1,6219,6221,1
3194,17,3,5,1,6219,6222,2
3195,17,3,31,1,6219,6223,5
3196,17,3,43,1,6220,6224,4
3197,17,4,6,1,6221,6225,3
3198,17,2,131,1,6223,6226,1
3199,17,1,61,1,6224,6227,2
3200,17,2,3,1,6224,6228,4
3201,38,3,5,1,6224,6229,1
3202,38,2,7,1,6225,6230,2
3203,38,2,74,1,6225,6231,3
3204,38,3,23,1,6226,6232,4
3205,38,2,10,1,6227,6233,1
3206,3,2,34,1,6228,6234,2
3207,36,4,47,1,6230,6235,3
3208,36,3,47,1,6235,6236,1
3209,36,7,2,1,6237,6237,2
3210,36,2,24,1,6241,6241,1
3211,37,3,60,1,6242,6242,3
3212,37,1,79,1,6245,6245,1
3213,37,2,5,1,6247,6247,1
3214,37,6,7,1,6250,6250,1
3215,37,2,20,1,6253,6253,2
3216,37,1,12,1,6254,6254,3
3217,37,1,13,1,6256,6256,2
3218,37,4,31,1,6256,6257,1
3219,37,4,26,1,6256,6258,2
3220,37,3,22,1,6257,6259,3
3221,37,2,34,1,6258,6260,4
3222,4,1,33,1,6260,6261,5
3223,4,5,36,1,6262,6262,1
3224,31,1,23,1,6276,6276,1
3225,31,8,40,1,6277,6277,2
3226,31,2,20,1,6278,6278,1
3227,31,3,46,1,6282,6282,1
3228,31,6,15,1,6284,6284,3
3229,31,7,65,1,6285,6285,4
3230,31,2,32,1,6291,6291,1
3231,31,3,73,1,6295,6295,1
3232,31,2,60,1,6298,6298,2
3233,31,2,37,1,6298,6299,1
3234,26,2,3,1,6298,6300,3
3235,27,1,7,1,6298,6301,2
3236,27,1,24,1,6299,6302,1
3237,4,28,10,1,6301,6303,2
3238,4,1,11,1,6302,6304,1
3239,4,2,11,1,6302,6305,3
3240,21,6,28,1,6305,6306,1
3241,21,1,7,1,6308,6308,3
3242,21,2,31,1,6308,6309,4
3243,20,4,8,1,6309,6310,3
3244,20,2,29,1,6310,6311,5
3245,20,2,5,1,6313,6313,1
3246,20,4,105,1,6313,6314,4
3247,20,2,6,1,6313,6315,3
3248,20,2,4,1,6317,6317,1
3249,20,12,10,1,6321,6321,1
3250,20,4,39,1,6322,6322,3
3251,20,3,21,1,6325,6325,4
3252,5,1,74,1,6325,6326,5
3253,5,4,34,1,6326,6327,3
3254,38,5,28,1,6327,6328,5
3255,45,18,8,1,6332,6332,2
3256,45,2,22,1,6333,6333,3
3257,45,2,25,1,6336,6336,1
3258,45,7,13,1,6336,6337,3
3259,45,1,53,1,6337,6338,4
3260,45,2,37,1,6341,6341,1
3261,45,6,98,1,6341,6342,4
3262,45,5,104,1,6344,6344,1
3263,45,2,125,1,6347,6347,3
3264,10,4,83,1,6350,6350,1
3265,17,2,81,1,6351,6351,2
3266,17,2,13,1,6351,6352,3
3267,32,2,53,1,6352,6353,4
3268,32,8,45,1,6356,6356,1
3269,25,3,31,1,6356,6357,2
3270,25,2,2,1,6357,6358,3
3271,25,13,39,1,6357,6359,4
3272,25,4,143,1,6358,6360,5
3273,48,3,34,1,6361,6361,2
3274,27,4,28,1,6363,6363,3
3275,27,5,83,1,6366,6366,1
3276,27,6,17,1,6367,6367,2
3277,2,7,9,1,6367,6368,3
3278,2,2,3,1,6367,6369,5
3279,17,2,29,1,6367,6370,6
3280,17,4,12,1,6367,6375,5
3281,17,4,11,1,6368,6372,1
3282,17,2,1,1,6368,6373,4
3283,30,8,28,1,6369,6374,2
3284,31,2,14,1,6377,6377,1
3285,30,2,13,1,6377,6378,3
3286,30,3,3,1,6379,6379,4
3287,30,2,115,1,6380,6380,1
3288,31,12,31,1,6382,6382,3
3289,31,1,7,1,6386,6386,1
3290,31,3,23,1,6386,6387,2
3291,30,2,49,1,6386,6388,1
3292,30,3,39,1,6387,6389,4
3293,30,2,30,1,6387,6390,5
3294,30,7,83,1,6391,6391,1
3295,30,4,2,1,6396,6396,2
3296,30,3,1,1,6397,6397,3
3297,30,2,10,1,6401,6401,1
3298,30,3,32,1,6401,6402,2
3299,30,3,2,1,6402,6403,3
3300,9,10,19,1,6407,6407,1
3301,9,2,123,1,6408,6408,2
3302,9,1,23,1,6412,6412,2
3303,9,7,10,1,6413,6413,3
3304,9,4,59,1,6422,6422,1
3305,9,3,28,1,6423,6423,2
3306,9,3,75,1,6431,6431,1
3307,9,3,14,1,6434,6434,2
3308,9,4,50,1,6436,6436,1
3309,9,2,6,1,6438,6438,2
3310,9,1,83,1,6444,6444,1
3311,16,28,1,1,6446,6446,1
3312,16,5,56,1,6449,6449,2
3313,47,5,28,1,6449,6450,3
3314,47,5,26,1,6454,6454,4
3315,4,2,1,1,6458,6458,2
3316,4,1,24,1,6458,6459,3
3317,4,2,42,1,6460,6460,4
3318,4,2,32,1,6461,6461,2
3319,7,1,32,1,6461,6462,3
3320,7,3,19,1,6463,6463,4
3321,7,1,37,1,6464,6464,2
3322,48,6,5,1,6470,6470,2
3323,48,2,43,1,6472,6472,3
3324,48,2,10,1,6473,6473,4
3325,48,6,73,1,6475,6475,1
3326,48,5,37,1,6476,6476,3
3327,48,15,7,1,6476,6477,2
3328,48,4,84,1,6480,6480,4
3329,7,4,53,1,6480,6481,5
3330,42,8,43,1,6483,6483,1
3331,17,2,12,1,6483,6484,3
3332,17,4,46,1,6487,6487,3
3333,26,19,10,1,6490,6490,4
3334,26,2,107,1,6491,6491,5
3335,3,4,20,1,6492,6492,1
3336,3,3,32,1,6494,6494,2
3337,3,4,32,1,6501,6501,1
3338,3,2,9,1,6506,6506,1
3339,3,4,47,1,6506,6507,2
3340,3,3,10,1,6506,6508,3
3341,3,6,3,1,6506,6509,1
3342,3,4,8,1,6511,6511,4
3343,3,4,9,1,6511,6512,2
3344,3,10,17,1,6512,6513,3
3345,3,1,10,1,6513,6514,5
3346,3,3,35,1,6513,6515,6
3347,3,19,50,1,6514,6516,1
3348,3,1,15,1,6518,6518,2
3349,3,1,6,1,6519,6519,4
3350,14,1,17,1,6526,6526,2
3351,14,2,14,1,6527,6527,3
3352,14,2,21,1,6527,6528,2
3353,14,5,46,1,6527,6529,4
3354,14,2,16,1,6527,6530,3
3355,14,2,24,1,6529,6531,2
3356,14,7,13,1,6529,6532,5
3357,14,1,25,1,6532,6533,3
3358,14,2,72,1,6534,6534,2
3359,49,5,2,1,6534,6535,3
3360,49,1,20,1,6534,6536,1
3361,49,11,32,1,6538,6538,1
3362,49,1,88,1,6539,6539,2
3363,49,7,10,1,6540,6540,4
3364,49,3,2,1,6542,6542,2
3365,49,2,32,1,6542,6543,3
3366,26,1,3,1,6543,6544,5
3367,41,3,18,1,6544,6545,6
3368,41,5,63,1,6546,6546,2
3369,41,4,14,1,6553,6553,1
3370,41,2,4,1,6554,6554,2
3371,41,3,24,1,6554,6555,3
3372,41,3,89,1,6554,6556,4
3373,41,2,7,1,6554,6557,2
3374,41,5,87,1,6555,6558,1
3375,41,5,102,1,6555,6559,3
3376,41,4,85,1,6556,6560,2
3377,41,6,72,1,6556,6561,4
3378,24,6,62,1,6560,6562,5
3379,24,6,13,1,6560,6563,6
3380,24,3,12,1,6563,6564,1
3381,24,2,9,1,6564,6565,2
3382,24,13,51,1,6566,6566,3
3383,24,6,37,1,6567,6568,1
3384,24,3,26,1,6572,6572,2
3385,13,1,50,1,6573,6573,4
3386,13,13,6,1,6574,6574,5
3387,13,2,28,1,6574,6575,1
3388,13,7,7,1,6575,6576,2
3389,13,2,5,1,6576,6577,4
3390,13,7,33,1,6577,6578,1
3391,13,2,18,1,6577,6579,6
3392,22,2,32,1,6578,6580,3
3393,22,3,13,1,6581,6581,4
3394,22,12,10,1,6583,6583,3
3395,22,12,57,1,6584,6584,2
3396,22,10,45,1,6584,6585,4
3397,22,12,29,1,6584,6586,1
3398,22,5,29,1,6584,6587,6
3399,22,2,3,1,6587,6588,5
3400,22,1,17,1,6592,6592,5
3401,22,2,38,1,6595,6595,5
3402,22,4,31,1,6597,6597,2
3403,22,5,4,1,6599,6599,1
3404,3,5,12,1,6602,6602,2
3405,3,1,21,1,6605,6605,1
3406,3,10,2,1,6605,6606,3
3407,3,3,12,1,6606,6607,1
3408,3,9,31,1,6609,6609,2
3409,3,8,153,1,6609,6610,4
3410,3,3,22,1,6610,6611,1
3411,3,2,55,1,6614,6614,5
3412,3,10,25,1,6618,6618,1
3413,3,3,8,1,6623,6623,2
3414,3,10,22,1,6625,6625,3
3415,34,2,16,1,6626,6626,4
3416,34,10,11,1,6629,6629,1
3417,34,3,11,1,6631,6631,2
3418,1,1,68,1,6634,6634,4
3419,38,5,19,1,6635,6635,2
3420,38,1,44,1,6636,6636,3
3421,38,11,2,1,6637,6637,4
3422,38,1,80,1,6639,6639,3
3423,38,2,16,1,6639,6640,1
3424,38,5,3,1,6639,6641,2
3425,3,2,9,1,6639,6642,3
3426,3,7,3,1,6639,6643,1
3427,3,2,55,1,6640,6644,5
3428,3,2,38,1,6649,6649,2
3429,3,7,29,1,6649,6650,3
3430,3,2,79,1,6650,6651,1
3431,3,3,8,1,6654,6654,1
3432,0,1,2,1,6656,6656,2
3433,0,7,52,1,6656,6657,4
3434,0,2,56,1,6657,6658,1
3435,0,7,6,1,6661,6661,1
3436,0,3,10,1,6663,6663,2
3437,0,8,3,1,6663,6664,3
3438,0,2,17,1,6664,6665,4
3439,39,2,29,1,6668,6668,2
3440,39,7,64,1,6668,6669,1
3441,39,3,6,1,6671,6671,2
3442,39,3,32,1,6671,6672,4
3443,39,5,5,1,6672,6673,3
3444,39,1,32,1,6674,6674,5
3445,39,8,7,1,6678,6678,1
3446,39,4,10,1,6681,6681,2
3447,39,2,20,1,6682,6682,3
3448,39,4,5,1,6682,6683,4
3449,39,3,17,1,6684,6684,5
3450,34,1,16,1,6686,6686,2
3451,34,15,54,1,6687,6687,1
3452,34,8,4,1,6690,6690,2
3453,34,6,29,1,6692,6692,3
3454,34,4,19,1,6693,6693,4
3455,34,5,13,1,6696,6696,5
3456,34,6,2,1,6697,6697,6
3457,34,10,41,1,6703,6703,1
3458,34,2,65,1,6707,6707,2
