job-id,userid,expected-time-to-completion,memory,priority,arrival-time
2565,44,6,31,1,5064
2566,44,3,2,1,5066
2567,44,1,86,1,5073
2568,44,3,54,1,5075
2569,44,1,2,1,5079
2570,44,11,5,1,5080
2571,44,3,24,1,5080
2572,35,1,8,1,5082
2573,35,1,14,1,5084
2574,38,2,2,1,5084
2575,38,8,108,1,5085
2576,38,1,4,1,5085
2577,38,3,27,1,5086
2578,38,14,14,1,5087
2579,38,5,4,1,5088
2580,38,4,25,1,5091
2581,38,3,26,1,5091
2582,45,2,5,1,5091
2583,18,4,21,1,5092
2584,18,1,13,1,5092
2585,18,2,19,1,5093
2586,18,6,11,1,5094
2587,18,3,16,1,5095
2588,18,9,26,1,5100
2589,18,5,56,1,5102
2590,18,4,60,1,5107
2591,18,5,32,1,5108
2592,18,1,62,1,5109
2593,18,5,25,1,5109
2594,18,1,12,1,5110
2595,18,2,18,1,5110
2596,18,9,46,1,5112
2597,18,3,89,1,5112
2598,18,2,32,1,5114
2599,29,3,37,1,5117
2600,29,3,43,1,5118
2601,29,2,45,1,5118
2602,29,6,34,1,5121
2603,29,2,12,1,5123
2604,29,2,16,1,5126
2605,29,2,31,1,5130
2606,29,2,38,1,5139
2607,29,4,45,1,5141
2608,29,2,8,1,5143
2609,29,2,6,1,5143
2610,29,1,7,1,5143
2611,29,3,2,1,5144
2612,29,2,9,1,5146
2613,29,5,12,1,5149
2614,29,1,108,1,5151
2615,29,2,41,1,5152
2616,29,5,23,1,5154
2617,29,4,32,1,5157
2618,29,5,9,1,5157
2619,29,1,39,1,5158
2620,40,5,45,1,5159
2621,40,4,80,1,5160
2622,40,4,27,1,5160
2623,40,6,56,1,5162
2624,40,3,57,1,5164
2625,40,2,6,1,5165
2626,21,3,12,1,5170
2627,21,2,12,1,5174
2628,21,5,21,1,5175
2629,21,7,38,1,5175
2630,21,2,23,1,5175
2631,21,3,39,1,5181
2632,21,5,5,1,5186
2633,21,5,53,1,5188
2634,21,8,8,1,5193
2635,4,6,18,1,5195
2636,4,2,13,1,5198
2637,4,8,22,1,5199
2638,4,3,8,1,5200
2639,4,7,48,1,5200
2640,5,9,7,1,5200
2641,5,3,13,1,5200
2642,5,7,4,1,5203
2643,5,1,14,1,5205
2644,5,9,60,1,5205
2645,5,5,70,1,5206
2646,48,7,32,1,5207
2647,48,1,23,1,5209
2648,48,1,168,1,5209
2649,48,7,19,1,5212
2650,48,3,17,1,5213
2651,48,2,39,1,5214
2652,48,6,14,1,5221
2653,48,3,11,1,5222
2654,48,1,25,1,5222
2655,48,8,49,1,5225
2656,48,2,5,1,5225
2657,48,2,7,1,5225
2658,48,4,48,1,5227
2659,9,2,8,1,5228
2660,24,1,7,1,5229
2661,24,6,41,1,5229
2662,24,2,128,1,5231
2663,24,3,36,1,5232
2664,24,2,34,1,5233
2665,24,2,66,1,5234
2666,23,1,151,1,5234
2667,23,1,19,1,5236
2668,8,6,8,1,5239
2669,8,9,35,1,5240
2670,8,4,4,1,5242
2671,8,2,16,1,5244
2672,8,1,16,1,5245
2673,8,2,19,1,5247
2674,8,9,45,1,5253
2675,33,4,27,1,5253
2676,33,12,7,1,5256
2677,33,1,10,1,5257
2678,36,1,13,1,5258
2679,21,1,15,1,5258
2680,21,4,37,1,5258
2681,21,7,37,1,5259
2682,21,1,25,1,5263
2683,21,4,2,1,5263
2684,21,4,82,1,5267
2685,4,2,35,1,5268
2686,39,2,2,1,5269
2687,39,10,18,1,5269
2688,46,9,36,1,5270
2689,46,1,20,1,5273
2690,46,4,11,1,5273
2691,46,8,3,1,5275
2692,46,2,48,1,5275
2693,46,2,21,1,5277
2694,15,2,69,1,5278
2695,15,1,32,1,5281
2696,15,3,6,1,5281
2697,15,5,4,1,5283
2698,15,2,4,1,5289
2699,15,1,31,1,5290
2700,15,3,2,1,5293
2701,15,2,71,1,5299
2702,15,1,21,1,5311
2703,15,3,61,1,5315
2704,15,2,11,1,5321
2705,34,6,29,1,5322
2706,34,1,2,1,5326
2707,34,3,66,1,5326
2708,34,12,27,1,5326
2709,34,3,35,1,5327
2710,34,2,7,1,5327
2711,34,2,10,1,5327
2712,34,2,75,1,5327
2713,34,5,27,1,5330
2714,34,2,40,1,5331
2715,34,3,31,1,5331
2716,34,1,23,1,5332
2717,34,1,28,1,5335
2718,34,1,15,1,5337
2719,34,2,43,1,5341
2720,34,2,79,1,5342
2721,34,3,37,1,5346
2722,34,9,68,1,5349
2723,17,6,16,1,5350
2724,17,6,14,1,5352
2725,17,9,21,1,5352
2726,0,11,23,1,5355
2727,0,3,7,1,5356
2728,0,5,51,1,5358
2729,0,7,49,1,5359
2730,0,2,53,1,5360
2731,0,6,12,1,5361
2732,0,2,85,1,5362
2733,0,4,30,1,5362
2734,0,4,10,1,5363
2735,0,3,5,1,5364
2736,29,3,5,1,5365
2737,30,5,35,1,5366
2738,30,7,31,1,5367
2739,30,4,17,1,5368
2740,15,2,45,1,5370
2741,15,3,10,1,5372
2742,44,1,3,1,5374
2743,25,11,18,1,5375
2744,25,1,5,1,5378
2745,25,1,15,1,5380
2746,25,5,22,1,5381
2747,25,1,13,1,5382
2748,2,1,20,1,5384
2749,2,3,64,1,5385
2750,2,4,15,1,5387
2751,2,3,52,1,5387
2752,45,1,63,1,5389
2753,45,2,35,1,5390
2754,46,5,47,1,5392
2755,46,2,8,1,5393
2756,46,9,26,1,5398
2757,46,7,2,1,5399
2758,46,4,24,1,5399
2759,46,4,25,1,5399
2760,46,2,50,1,5405
2761,39,2,7,1,5405
2762,39,2,22,1,5406
2763,39,7,32,1,5406
2764,39,1,60,1,5408
2765,39,4,2,1,5408
2766,39,3,6,1,5412
2767,0,1,18,1,5417
2768,0,4,146,1,5419
2769,0,1,7,1,5420
2770,0,6,4,1,5422
2771,0,3,2,1,5426
2772,0,2,14,1,5427
2773,0,1,24,1,5430
2774,0,3,11,1,5431
2775,0,8,59,1,5432
2776,0,7,4,1,5436
2777,0,2,12,1,5437
2778,37,2,135,1,5442
2779,37,9,2,1,5445
2780,37,1,13,1,5450
2781,37,4,9,1,5450
2782,37,2,2,1,5452
2783,37,2,97,1,5455
2784,37,1,18,1,5458
2785,37,2,12,1,5458
2786,37,2,54,1,5460
2787,37,7,36,1,5462
2788,37,2,9,1,5463
2789,30,2,6,1,5464
2790,30,3,5,1,5464
2791,29,7,8,1,5464
2792,29,4,16,1,5465
2793,29,6,27,1,5470
2794,29,10,153,1,5471
2795,29,15,12,1,5472
2796,29,4,16,1,5480
2797,16,1,34,1,5486
2798,16,5,75,1,5488
2799,16,3,100,1,5488
2800,16,4,17,1,5489
2801,16,6,18,1,5489
2802,16,3,42,1,5489
2803,16,2,5,1,5490
2804,16,1,32,1,5495
2805,16,7,8,1,5502
2806,16,6,6,1,5507
2807,16,1,168,1,5510
2808,21,10,18,1,5511
2809,24,3,12,1,5513
2810,24,3,51,1,5514
2811,49,4,22,1,5517
2812,49,2,12,1,5518
2813,49,5,11,1,5521
2814,49,4,39,1,5522
2815,30,4,110,1,5524
2816,30,1,18,1,5524
2817,30,2,75,1,5526
2818,30,5,59,1,5526
2819,30,2,63,1,5529
2820,30,1,38,1,5535
2821,30,3,54,1,5535
2822,25,3,23,1,5535
2823,25,3,24,1,5537
2824,25,2,34,1,5542
2825,25,4,102,1,5544
2826,36,2,184,1,5547
2827,36,2,33,1,5549
2828,36,2,23,1,5553
2829,36,5,68,1,5553
2830,36,3,4,1,5554
2831,36,2,83,1,5555
2832,36,11,3,1,5556
2833,36,3,26,1,5556
2834,13,6,27,1,5557
2835,13,7,7,1,5558
2836,13,2,33,1,5565
2837,13,1,22,1,5566
2838,13,2,95,1,5570
2839,13,2,13,1,5571
2840,13,2,98,1,5571
2841,13,3,53,1,5571
2842,13,1,10,1,5573
2843,13,2,40,1,5576
2844,34,6,106,1,5576
2845,34,2,154,1,5578
2846,11,9,2,1,5579
2847,11,2,19,1,5582
2848,11,1,90,1,5584
2849,0,2,4,1,5587
2850,0,4,14,1,5588
2851,37,3,63,1,5590
2852,37,6,8,1,5596
2853,37,1,44,1,5598
2854,37,6,4,1,5600
2855,37,2,14,1,5604
2856,10,2,44,1,5606
2857,10,2,37,1,5608
2858,10,4,44,1,5608
2859,10,3,45,1,5613
2860,10,6,11,1,5613
2861,10,1,5,1,5614
2862,5,1,50,1,5615
2863,5,5,44,1,5618
2864,5,15,23,1,5618
2865,5,4,24,1,5619
2866,5,2,29,1,5620
2867,5,8,7,1,5620
2868,5,2,16,1,5627
2869,5,3,55,1,5628
2870,5,8,32,1,5634
2871,5,2,22,1,5636
2872,5,1,89,1,5638
2873,5,6,14,1,5638
2874,5,13,21,1,5639
2875,5,2,13,1,5639
2876,48,1,12,1,5646
2877,48,2,2,1,5647
2878,37,2,13,1,5649
2879,37,1,23,1,5650
2880,37,5,20,1,5651
2881,37,9,22,1,5653
2882,37,1,5,1,5656
2883,37,6,6,1,5657
2884,37,13,47,1,5660
2885,37,2,40,1,5662
2886,37,3,22,1,5664
2887,37,1,64,1,5665
2888,37,2,4,1,5667
2889,37,1,2,1,5670
2890,37,1,5,1,5677
2891,37,2,56,1,5679
2892,37,5,11,1,5679
2893,37,2,11,1,5686
2894,37,2,9,1,5687
2895,37,2,52,1,5687
2896,37,5,2,1,5688
2897,37,3,5,1,5688
2898,37,5,35,1,5693
2899,18,2,30,1,5694
2900,45,4,24,1,5699
2901,45,2,28,1,5704
2902,45,4,10,1,5708
2903,45,7,45,1,5710
2904,45,5,7,1,5710
2905,45,3,137,1,5713
2906,26,10,20,1,5713
2907,26,2,51,1,5715
2908,26,7,14,1,5717
2909,26,8,4,1,5719
2910,26,3,58,1,5721
2911,26,10,9,1,5721
2912,26,3,34,1,5727
2913,26,4,18,1,5727
2914,26,2,72,1,5727
2915,26,2,63,1,5730
2916,26,5,15,1,5732
2917,26,3,152,1,5733
2918,5,4,7,1,5738
2919,5,6,47,1,5742
2920,5,3,13,1,5742
2921,38,2,13,1,5748
2922,17,11,79,1,5751
2923,17,2,6,1,5755
2924,17,1,4,1,5756
2925,17,2,22,1,5758
2926,17,4,13,1,5760
2927,17,5,44,1,5765
2928,30,5,114,1,5765
2929,30,4,24,1,5765
2930,30,2,3,1,5768
2931,30,2,54,1,5769
2932,30,7,26,1,5771
2933,5,1,44,1,5774
2934,32,4,17,1,5776
2935,32,2,7,1,5778
2936,32,2,103,1,5779
2937,32,3,6,1,5780
2938,32,3,36,1,5780
2939,32,1,132,1,5783
2940,32,5,18,1,5784
2941,29,5,46,1,5784
2942,29,4,27,1,5784
2943,29,3,65,1,5789
2944,29,3,4,1,5791
2945,29,2,17,1,5795
2946,29,7,6,1,5798
2947,4,5,9,1,5801
2948,4,3,38,1,5801
2949,29,5,12,1,5801
2950,29,8,30,1,5805
2951,29,10,50,1,5807
2952,24,2,15,1,5807
2953,24,6,12,1,5813
2954,24,3,8,1,5814
2955,13,6,79,1,5822
2956,13,1,2,1,5822
2957,13,8,41,1,5823
2958,34,3,152,1,5824
2959,34,6,22,1,5826
2960,7,1,4,1,5829
2961,44,4,55,1,5833
2962,44,2,18,1,5833
2963,44,2,25,1,5838
2964,44,1,15,1,5842
2965,44,2,16,1,5844
2966,1,5,54,1,5844
2967,1,5,34,1,5844
2968,1,5,7,1,5844
2969,1,1,27,1,5845
2970,1,1,20,1,5847
2971,1,3,35,1,5848
2972,1,5,10,1,5849
2973,36,4,3,1,5849
2974,36,12,13,1,5850
2975,36,4,14,1,5851
2976,36,2,49,1,5852
2977,36,2,76,1,5853
2978,36,5,5,1,5853
2979,36,8,93,1,5855
2980,36,1,16,1,5856
2981,36,3,6,1,5858
2982,36,1,17,1,5858
2983,36,10,18,1,5861
2984,36,9,40,1,5864
2985,36,1,24,1,5864
2986,7,2,12,1,5865
2987,7,1,15,1,5866
2988,7,4,11,1,5866
2989,7,4,9,1,5866
2990,7,5,27,1,5869
2991,7,3,93,1,5869
2992,7,1,22,1,5870
2993,7,4,3,1,5871
2994,7,1,24,1,5871
2995,7,2,4,1,5873
2996,7,2,20,1,5878
2997,7,2,46,1,5880
2998,7,15,5,1,5881
2999,7,9,56,1,5883
3000,6,9,42,1,5884
3001,6,3,41,1,5884
3002,6,6,16,1,5884
3003,6,1,8,1,5885
3004,35,2,25,1,5888
3005,35,2,59,1,5889
3006,35,2,66,1,5890
3007,35,3,5,1,5891
3008,35,2,32,1,5896
3009,35,2,15,1,5897
3010,35,6,40,1,5897
3011,35,6,26,1,5901
3012,35,2,23,1,5901
3013,35,1,22,1,5903
3014,35,2,1,1,5906
3015,35,5,23,1,5907
3016,35,2,30,1,5907
3017,35,2,33,1,5909
3018,35,2,4,1,5909
3019,35,5,12,1,5910
3020,34,2,22,1,5911
3021,34,1,24,1,5913
3022,34,2,69,1,5913
3023,34,1,27,1,5913
3024,27,10,3,1,5916
3025,27,2,25,1,5916
3026,27,2,3,1,5918
3027,27,7,2,1,5921
3028,0,3,13,1,5924
3029,43,2,7,1,5927
3030,43,3,61,1,5932
3031,43,3,23,1,5936
3032,43,2,22,1,5939
3033,43,9,60,1,5939
3034,43,3,44,1,5940
3035,43,2,19,1,5942
3036,43,1,23,1,5942
3037,43,10,6,1,5946
3038,44,6,52,1,5948
3039,41,3,7,1,5948
3040,41,1,21,1,5951
3041,41,3,40,1,5953
3042,41,3,32,1,5954
3043,41,3,107,1,5955
3044,41,2,10,1,5958
3045,41,5,4,1,5963
3046,41,3,20,1,5965
3047,41,2,26,1,5966
3048,41,2,7,1,5967
3049,41,2,9,1,5967
3050,42,7,35,1,5968
3051,42,3,15,1,5969
3052,42,2,51,1,5974
3053,25,4,243,1,5975
3054,25,2,40,1,5976
3055,25,4,62,1,5979
3056,25,5,12,1,5979
3057,26,3,42,1,5980
3058,26,3,85,1,5982
3059,26,5,56,1,5982
3060,26,7,5,1,5982
3061,26,2,3,1,5983
3062,26,1,27,1,5984
3063,26,2,10,1,5985
3064,26,1,10,1,5986
3065,26,1,10,1,5986
3066,26,3,76,1,5986
3067,26,2,33,1,5986
3068,26,1,23,1,5986
3069,26,2,9,1,5990
3070,13,2,11,1,5990
3071,13,3,26,1,5990
3072,13,3,2,1,6000
3073,13,4,10,1,6000
3074,13,13,29,1,6001
3075,13,6,17,1,6005
3076,13,1,21,1,6008
3077,24,3,19,1,6013
3078,11,6,20,1,6014
3079,11,7,4,1,6015
3080,11,7,27,1,6017
3081,11,4,37,1,6019
3082,11,4,10,1,6022
3083,11,3,6,1,6022
3084,11,2,46,1,6026
3085,11,3,18,1,6027
3086,11,2,20,1,6030
3087,11,4,19,1,6032
3088,42,7,23,1,6033
3089,42,9,29,1,6033
3090,42,5,39,1,6034
3091,42,1,72,1,6035
3092,42,1,2,1,6038
3093,42,5,14,1,6038
3094,23,1,52,1,6039
3095,23,1,25,1,6041
3096,32,2,42,1,6047
3097,32,11,42,1,6053
3098,32,7,91,1,6053
3099,15,4,11,1,6053
3100,15,5,37,1,6053
3101,15,14,57,1,6054
3102,15,4,47,1,6056
3103,15,6,5,1,6056
3104,4,3,38,1,6060
3105,4,6,33,1,6062
3106,4,1,24,1,6063
3107,4,5,62,1,6065
3108,4,1,53,1,6068
3109,4,8,42,1,6069
3110,4,1,27,1,6071
3111,5,1,27,1,6072
3112,5,5,3,1,6073
3113,2,3,5,1,6074
3114,2,3,109,1,6080
3115,21,2,46,1,6080
3116,21,1,61,1,6082
3117,21,2,12,1,6083
3118,21,3,55,1,6083
3119,21,7,11,1,6085
3120,21,3,16,1,6089
3121,21,2,20,1,6089
3122,0,10,16,1,6091
3123,11,1,71,1,6093
3124,11,3,79,1,6093
3125,11,5,6,1,6096
3126,11,3,6,1,6096
3127,11,3,15,1,6099
3128,11,2,23,1,6100
3129,8,2,58,1,6101
3130,8,2,9,1,6102
3131,8,1,27,1,6102
3132,8,6,10,1,6105
3133,8,1,22,1,6108
3134,8,5,2,1,6113
3135,8,2,24,1,6113
3136,8,6,36,1,6114
3137,8,1,3,1,6115
3138,37,7,67,1,6124
3139,24,1,59,1,6124
3140,24,2,27,1,6126
3141,24,3,32,1,6127
3142,24,9,29,1,6134
3143,24,6,2,1,6135
3144,24,4,18,1,6136
3145,24,4,65,1,6139
3146,24,4,6,1,6139
3147,24,1,6,1,6139
3148,24,4,12,1,6141
3149,24,6,13,1,6142
3150,24,2,15,1,6143
3151,24,3,30,1,6145
3152,24,2,35,1,6146
3153,24,2,35,1,6147
3154,24,3,52,1,6148
3155,24,7,13,1,6148
3156,24,3,40,1,6150
3157,24,6,8,1,6151
3158,24,10,6,1,6154
3159,24,2,5,1,6157
3160,24,1,17,1,6158
3161,24,5,233,1,6159
3162,24,2,109,1,6172
3163,24,3,2,1,6173
3164,24,13,8,1,6178
3165,24,2,22,1,6178
3166,24,2,27,1,6179
3167,24,1,10,1,6179
3168,24,3,112,1,6182
3169,24,2,3,1,6183
3170,24,1,15,1,6183
3171,24,7,69,1,6186
3172,24,2,37,1,6186
3173,24,6,3,1,6187
3174,24,4,2,1,6188
3175,24,6,23,1,6190
3176,24,3,28,1,6193
3177,24,3,10,1,6194
3178,24,2,6,1,6195
3179,43,8,3,1,6201
3180,43,1,27,1,6202
3181,43,5,8,1,6203
3182,43,3,11,1,6205
3183,43,10,26,1,6205
3184,43,11,2,1,6207
3185,43,4,4,1,6207
3186,43,5,17,1,6207
3187,43,1,37,1,6208
3188,16,1,18,1,6210
3189,16,6,7,1,6214
3190,16,3,10,1,6218
3191,16,5,1,1,6218
3192,16,3,12,1,6218
3193,17,4,37,1,6219
3194,17,3,5,1,6219
3195,17,3,31,1,6219
3196,17,3,43,1,6220
3197,17,4,6,1,6221
3198,17,2,131,1,6223
3199,17,1,61,1,6224
3200,17,2,3,1,6224
3201,38,3,5,1,6224
3202,38,2,7,1,6225
3203,38,2,74,1,6225
3204,38,3,23,1,6226
3205,38,2,10,1,6227
3206,3,2,34,1,6228
3207,36,4,47,1,6230
3208,36,3,47,1,6235
3209,36,7,2,1,6237
3210,36,2,24,1,6241
3211,37,3,60,1,6242
3212,37,1,79,1,6245
3213,37,2,5,1,6247
3214,37,6,7,1,6250
3215,37,2,20,1,6253
3216,37,1,12,1,6254
3217,37,1,13,1,6256
3218,37,4,31,1,6256
3219,37,4,26,1,6256
3220,37,3,22,1,6257
3221,37,2,34,1,6258
3222,4,1,33,1,6260
3223,4,5,36,1,6262
3224,31,1,23,1,6276
3225,31,8,40,1,6277
3226,31,2,20,1,6278
3227,31,3,46,1,6282
3228,31,6,15,1,6284
3229,31,7,65,1,6285
3230,31,2,32,1,6291
3231,31,3,73,1,6295
3232,31,2,60,1,6298
3233,31,2,37,1,6298
3234,26,2,3,1,6298
3235,27,1,7,1,6298
3236,27,1,24,1,6299
3237,4,28,10,1,6301
3238,4,1,11,1,6302
3239,4,2,11,1,6302
3240,21,6,28,1,6305
3241,21,1,7,1,6308
3242,21,2,31,1,6308
3243,20,4,8,1,6309
3244,20,2,29,1,6310
3245,20,2,5,1,6313
3246,20,4,105,1,6313
3247,20,2,6,1,6313
3248,20,2,4,1,6317
3249,20,12,10,1,6321
3250,20,4,39,1,6322
3251,20,3,21,1,6325
3252,5,1,74,1,6325
3253,5,4,34,1,6326
3254,38,5,28,1,6327
3255,45,18,8,1,6332
3256,45,2,22,1,6333
3257,45,2,25,1,6336
3258,45,7,13,1,6336
3259,45,1,53,1,6337
3260,45,2,37,1,6341
3261,45,6,98,1,6341
3262,45,5,104,1,6344
3263,45,2,125,1,6347
3264,10,4,83,1,6350
3265,17,2,81,1,6351
3266,17,2,13,1,6351
3267,32,2,53,1,6352
3268,32,8,45,1,6356
3269,25,3,31,1,6356
3270,25,2,2,1,6357
3271,25,13,39,1,6357
3272,25,4,143,1,6358
3273,48,3,34,1,6361
3274,27,4,28,1,6363
3275,27,5,83,1,6366
3276,27,6,17,1,6367
3277,2,7,9,1,6367
3278,2,2,3,1,6367
3279,17,2,29,1,6367
3280,17,4,12,1,6367
3281,17,4,11,1,6368
3282,17,2,1,1,6368
3283,30,8,28,1,6369
3284,31,2,14,1,6377
3285,30,2,13,1,6377
3286,30,3,3,1,6379
3287,30,2,115,1,6380
3288,31,12,31,1,6382
3289,31,1,7,1,6386
3290,31,3,23,1,6386
3291,30,2,49,1,6386
3292,30,3,39,1,6387
3293,30,2,30,1,6387
3294,30,7,83,1,6391
3295,30,4,2,1,6396
3296,30,3,1,1,6397
3297,30,2,10,1,6401
3298,30,3,32,1,6401
3299,30,3,2,1,6402
3300,9,10,19,1,6407
3301,9,2,123,1,6408
3302,9,1,23,1,6412
3303,9,7,10,1,6413
3304,9,4,59,1,6422
3305,9,3,28,1,6423
3306,9,3,75,1,6431
3307,9,3,14,1,6434
3308,9,4,50,1,6436
3309,9,2,6,1,6438
3310,9,1,83,1,6444
3311,16,28,1,1,6446
3312,16,5,56,1,6449
3313,47,5,28,1,6449
3314,47,5,26,1,6454
3315,4,2,1,1,6458
3316,4,1,24,1,6458
3317,4,2,42,1,6460
3318,4,2,32,1,6461
3319,7,1,32,1,6461
3320,7,3,19,1,6463
3321,7,1,37,1,6464
3322,48,6,5,1,6470
3323,48,2,43,1,6472
3324,48,2,10,1,6473
3325,48,6,73,1,6475
3326,48,5,37,1,6476
3327,48,15,7,1,6476
3328,48,4,84,1,6480
3329,7,4,53,1,6480
3330,42,8,43,1,6483
3331,17,2,12,1,6483
3332,17,4,46,1,6487
3333,26,19,10,1,6490
3334,26,2,107,1,6491
3335,3,4,20,1,6492
3336,3,3,32,1,6494
3337,3,4,32,1,6501
3338,3,2,9,1,6506
3339,3,4,47,1,6506
3340,3,3,10,1,6506
3341,3,6,3,1,6506
3342,3,4,8,1,6511
3343,3,4,9,1,6511
3344,3,10,17,1,6512
3345,3,1,10,1,6513
3346,3,3,35,1,6513
3347,3,19,50,1,6514
3348,3,1,15,1,6518
3349,3,1,6,1,6519
3350,14,1,17,1,6526
3351,14,2,14,1,6527
3352,14,2,21,1,6527
3353,14,5,46,1,6527
3354,14,2,16,1,6527
3355,14,2,24,1,6529
3356,14,7,13,1,6529
3357,14,1,25,1,6532
3358,14,2,72,1,6534
3359,49,5,2,1,6534
3360,49,1,20,1,6534
3361,49,11,32,1,6538
3362,49,1,88,1,6539
3363,49,7,10,1,6540
3364,49,3,2,1,6542
3365,49,2,32,1,6542
3366,26,1,3,1,6543
3367,41,3,18,1,6544
3368,41,5,63,1,6546
3369,41,4,14,1,6553
3370,41,2,4,1,6554
3371,41,3,24,1,6554
3372,41,3,89,1,6554
3373,41,2,7,1,6554
3374,41,5,87,1,6555
3375,41,5,102,1,6555
3376,41,4,85,1,6556
3377,41,6,72,1,6556
3378,24,6,62,1,6560
3379,24,6,13,1,6560
3380,24,3,12,1,6563
3381,24,2,9,1,6564
3382,24,13,51,1,6566
3383,24,6,37,1,6567
3384,24,3,26,1,6572
3385,13,1,50,1,6573
3386,13,13,6,1,6574
3387,13,2,28,1,6574
3388,13,7,7,1,6575
3389,13,2,5,1,6576
3390,13,7,33,1,6577
3391,13,2,18,1,6577
3392,22,2,32,1,6578
3393,22,3,13,1,6581
3394,22,12,10,1,6583
3395,22,12,57,1,6584
3396,22,10,45,1,6584
3397,22,12,29,1,6584
3398,22,5,29,1,6584
3399,22,2,3,1,6587
3400,22,1,17,1,6592
3401,22,2,38,1,6595
3402,22,4,31,1,6597
3403,22,5,4,1,6599
3404,3,5,12,1,6602
3405,3,1,21,1,6605
3406,3,10,2,1,6605
3407,3,3,12,1,6606
3408,3,9,31,1,6609
3409,3,8,153,1,6609
3410,3,3,22,1,6610
3411,3,2,55,1,6614
3412,3,10,25,1,6618
3413,3,3,8,1,6623
3414,3,10,22,1,6625
3415,34,2,16,1,6626
3416,34,10,11,1,6629
3417,34,3,11,1,6631
3418,1,1,68,1,6634
3419,38,5,19,1,6635
3420,38,1,44,1,6636
3421,38,11,2,1,6637
3422,38,1,80,1,6639
3423,38,2,16,1,6639
3424,38,5,3,1,6639
3425,3,2,9,1,6639
3426,3,7,3,1,6639
3427,3,2,55,1,6640
3428,3,2,38,1,6649
3429,3,7,29,1,6649
3430,3,2,79,1,6650
3431,3,3,8,1,6654
3432,0,1,2,1,6656
3433,0,7,52,1,6656
3434,0,2,56,1,6657
3435,0,7,6,1,6661
3436,0,3,10,1,6663
3437,0,8,3,1,6663
3438,0,2,17,1,6664
3439,39,2,29,1,6668
3440,39,7,64,1,6668
3441,39,3,6,1,6671
3442,39,3,32,1,6671
3443,39,5,5,1,6672
3444,39,1,32,1,6674
3445,39,8,7,1,6678
3446,39,4,10,1,6681
3447,39,2,20,1,6682
3448,39,4,5,1,6682
3449,39,3,17,1,6684
3450,34,1,16,1,6686
3451,34,15,54,1,6687
3452,34,8,4,1,6690
3453,34,6,29,1,6692
3454,34,4,19,1,6693
3455,34,5,13,1,6696
3456,34,6,2,1,6697
3457,34,10,41,1,6703
3458,34,2,65,1,6707
3459,11,4,78,1,6708
3460,11,2,5,1,6709
3461,11,8,5,1,6711
3462,11,4,66,1,6711
3463,11,4,181,1,6714
3464,11,3,14,1,6715
3465,11,3,22,1,6717
3466,11,2,21,1,6722
3467,11,7,41,1,6722
3468,11,2,20,1,6723
3469,11,3,3,1,6724
3470,11,1,5,1,6724
3471,11,2,25,1,6724
3472,11,2,11,1,6727
3473,11,3,109,1,6729
3474,11,5,1,1,6730
3475,11,2,1,1,6731
3476,11,7,21,1,6731
3477,11,5,110,1,6735
3478,11,2,29,1,6736
3479,11,2,7,1,6736
3480,11,5,23,1,6737
3481,11,2,27,1,6738
3482,20,5,22,1,6743
3483,15,7,59,1,6745
3484,15,6,19,1,6747
3485,15,2,18,1,6753
3486,46,6,25,1,6755
3487,45,3,11,1,6755
3488,45,3,29,1,6756
3489,45,1,5,1,6759
3490,45,1,171,1,6762
3491,40,5,21,1,6764
3492,40,7,48,1,6766
3493,40,7,27,1,6767
3494,40,5,3,1,6768
3495,40,15,52,1,6769
3496,40,1,26,1,6776
3497,40,2,94,1,6777
3498,40,3,129,1,6780
3499,25,1,20,1,6780
3500,25,5,42,1,6782
3501,25,5,7,1,6782
3502,14,4,23,1,6785
3503,14,8,2,1,6788
3504,14,4,13,1,6793
3505,14,6,41,1,6795
3506,14,4,31,1,6798
3507,5,9,67,1,6801
3508,5,2,1,1,6805
3509,5,7,71,1,6805
3510,5,5,43,1,6805
3511,42,3,23,1,6808
3512,7,2,54,1,6814
3513,7,1,78,1,6818
3514,7,2,46,1,6821
3515,7,2,2,1,6823
3516,7,4,22,1,6827
3517,7,12,19,1,6827
3518,7,1,41,1,6828
3519,7,9,33,1,6829
3520,7,3,66,1,6832
3521,7,3,19,1,6836
3522,7,2,36,1,6836
3523,7,5,8,1,6837
3524,7,10,19,1,6838
3525,7,3,72,1,6841
3526,7,6,56,1,6843
3527,7,7,19,1,6843
3528,7,4,54,1,6845
3529,34,7,18,1,6850
3530,34,1,15,1,6851
3531,34,1,11,1,6857
3532,34,4,4,1,6858
3533,34,3,21,1,6868
3534,34,2,10,1,6870
3535,34,2,57,1,6870
3536,34,2,17,1,6871
3537,34,3,18,1,6872
3538,34,3,39,1,6874
3539,35,2,26,1,6877
3540,35,6,21,1,6877
3541,20,1,35,1,6878
3542,20,1,75,1,6878
3543,20,2,3,1,6878
3544,20,3,2,1,6881
3545,20,4,24,1,6881
3546,20,5,8,1,6881
3547,20,2,9,1,6882
3548,20,8,16,1,6882
3549,1,6,25,1,6882
3550,1,4,5,1,6886
3551,1,2,51,1,6892
3552,1,2,16,1,6893
3553,1,1,1,1,6893
3554,1,3,2,1,6893
3555,1,1,35,1,6893
3556,1,2,37,1,6895
3557,1,2,24,1,6897
3558,1,4,70,1,6897
3559,1,5,53,1,6897
3560,1,6,27,1,6898
3561,1,3,48,1,6901
