job-id,userid,expected-time-to-completion,memory,priority,arrival-time
2579,122,1,8,2,5113
2580,122,3,40,2,5113
2581,122,1,54,2,5118
2582,122,9,3,2,5118
2583,122,9,48,2,5118
2584,122,1,75,2,5119
2585,9,8,103,2,5119
2586,36,3,12,2,5122
2587,36,3,41,2,5122
2588,219,1,6,2,5122
2589,219,6,20,2,5128
2590,219,1,8,2,5128
2591,219,6,7,2,5130
2592,219,9,46,2,5135
2593,219,2,89,2,5136
2594,219,7,13,2,5139
2595,219,4,48,2,5140
2596,219,1,25,2,5143
2597,219,6,39,2,5144
2598,219,2,7,2,5146
2599,219,2,33,2,5147
2600,219,7,31,2,5148
2601,219,2,29,2,5149
2602,219,8,101,2,5149
2603,422,4,92,2,5151
2604,422,2,10,2,5151
2605,422,3,39,2,5151
2606,213,2,18,2,5152
2607,213,2,3,2,5153
2608,128,2,10,2,5155
2609,128,2,7,2,5162
2610,128,8,3,2,5162
2611,128,4,127,2,5167
2612,127,2,26,2,5167
2613,898,2,20,2,5172
2614,898,5,20,2,5172
2615,898,11,58,2,5174
2616,898,1,6,2,5179
2617,898,1,14,2,5179
2618,898,2,74,2,5181
2619,705,4,25,2,5182
2620,556,3,4,2,5186
2621,556,6,78,2,5190
2622,556,9,18,2,5193
2623,556,2,14,2,5196
2624,556,3,42,2,5197
2625,556,15,39,2,5200
2626,556,3,27,2,5201
2627,556,3,12,2,5203
2628,556,4,45,2,5204
2629,556,2,8,2,5204
2630,556,4,4,2,5206
2631,556,3,16,2,5210
2632,556,1,2,2,5214
2633,556,2,29,2,5225
2634,556,8,6,2,5226
2635,171,5,65,2,5228
2636,171,8,15,2,5231
2637,171,5,3,2,5235
2638,171,4,2,2,5236
2639,171,1,2,2,5237
2640,171,7,69,2,5237
2641,171,2,26,2,5241
2642,230,3,30,2,5245
2643,230,2,27,2,5246
2644,230,9,6,2,5247
2645,61,3,13,2,5250
2646,61,2,11,2,5251
2647,61,2,16,2,5252
2648,61,2,13,2,5256
2649,61,3,150,2,5260
2650,624,2,1,2,5261
2651,151,2,3,2,5262
2652,151,2,27,2,5262
2653,151,1,3,2,5265
2654,151,3,102,2,5270
2655,151,1,59,2,5273
2656,151,2,16,2,5273
2657,151,4,4,2,5273
2658,26,3,1,2,5278
2659,26,4,17,2,5281
2660,457,5,28,2,5282
2661,457,1,21,2,5285
2662,457,2,13,2,5287
2663,457,2,163,2,5288
2664,457,6,35,2,5289
2665,457,5,21,2,5292
2666,457,6,5,2,5293
2667,457,2,20,2,5294
2668,457,1,10,2,5296
2669,457,5,8,2,5302
2670,148,4,12,2,5303
2671,148,9,53,2,5303
2672,355,1,6,2,5304
2673,355,7,2,2,5306
2674,355,8,7,2,5310
2675,355,2,12,2,5311
2676,710,2,97,2,5314
2677,710,1,43,2,5317
2678,710,2,55,2,5319
2679,710,2,2,2,5320
2680,149,7,50,2,5320
2681,149,2,53,2,5320
2682,672,1,23,2,5321
2683,672,4,60,2,5325
2684,672,2,10,2,5325
2685,672,3,9,2,5328
2686,672,6,59,2,5328
2687,431,6,10,2,5328
2688,431,1,51,2,5328
2689,431,3,20,2,5328
2690,431,2,4,2,5329
2691,431,4,13,2,5333
2692,431,9,8,2,5338
2693,431,2,17,2,5338
2694,431,2,14,2,5338
2695,18,1,6,2,5339
2696,18,7,64,2,5340
2697,18,7,14,2,5343
2698,18,2,48,2,5345
2699,18,1,55,2,5345
2700,18,3,36,2,5345
2701,18,5,18,2,5347
2702,777,2,26,2,5348
2703,777,7,21,2,5348
2704,460,1,14,2,5349
2705,460,2,10,2,5350
2706,460,18,59,2,5350
2707,460,4,32,2,5351
2708,460,3,18,2,5353
2709,460,4,6,2,5356
2710,460,1,35,2,5359
2711,460,1,13,2,5361
2712,460,1,22,2,5363
2713,460,6,45,2,5363
2714,460,1,17,2,5369
2715,307,1,31,2,5370
2716,974,5,128,2,5371
2717,974,5,6,2,5371
2718,974,4,29,2,5372
2719,974,8,82,2,5373
2720,974,4,175,2,5377
2721,93,3,20,2,5381
2722,93,2,10,2,5383
2723,93,7,25,2,5387
2724,93,16,4,2,5387
2725,93,2,27,2,5388
2726,93,7,34,2,5390
2727,93,3,1,2,5391
2728,93,1,10,2,5391
2729,93,1,12,2,5391
2730,93,6,16,2,5392
2731,93,1,7,2,5394
2732,824,6,37,2,5396
2733,824,4,4,2,5396
2734,824,1,48,2,5397
2735,824,4,39,2,5401
2736,824,25,37,2,5402
2737,824,2,73,2,5404
2738,824,2,6,2,5406
2739,824,2,15,2,5410
2740,824,1,56,2,5414
2741,824,4,17,2,5414
2742,824,6,121,2,5414
2743,279,1,55,2,5416
2744,346,14,26,2,5417
2745,657,12,48,1,5417
2746,657,5,12,1,5417
2747,657,2,39,1,5420
2748,444,3,3,2,5421
2749,444,2,29,2,5422
2750,444,2,3,2,5422
2751,444,3,31,2,5422
2752,444,1,13,2,5424
2753,444,5,33,2,5425
2754,411,1,30,1,5428
2755,411,3,9,1,5438
2756,411,1,13,1,5439
2757,411,4,15,1,5442
2758,411,4,20,1,5443
2759,411,2,51,1,5446
2760,411,3,45,1,5449
2761,411,3,39,1,5449
2762,411,3,11,1,5450
2763,411,2,70,1,5451
2764,411,4,57,1,5453
2765,411,2,11,1,5457
2766,411,3,16,1,5459
2767,411,2,4,1,5463
2768,411,3,38,1,5465
2769,358,1,5,2,5465
2770,358,1,6,2,5466
2771,358,3,40,2,5467
2772,358,10,1,2,5472
2773,358,3,59,2,5472
2774,358,3,4,2,5474
2775,358,8,11,2,5477
2776,358,2,30,2,5479
2777,493,2,42,2,5480
2778,493,2,9,2,5480
2779,72,2,3,2,5481
2780,72,10,10,2,5486
2781,72,4,8,2,5488
2782,72,7,7,2,5490
2783,72,2,16,2,5491
2784,279,3,319,2,5493
2785,279,3,5,2,5495
2786,279,2,21,2,5497
2787,279,6,32,2,5497
2788,279,2,5,2,5497
2789,386,4,14,2,5498
2790,929,2,3,2,5498
2791,929,5,47,2,5498
2792,884,2,130,2,5501
2793,884,2,5,2,5507
2794,139,2,18,2,5510
2795,139,2,33,2,5513
2796,139,7,148,2,5514
2797,726,3,28,2,5516
2798,726,11,3,2,5518
2799,726,4,19,2,5520
2800,893,5,98,1,5523
2801,896,6,17,2,5523
2802,896,2,50,2,5523
2803,727,1,42,2,5527
2804,727,3,28,2,5529
2805,727,2,7,2,5533
2806,362,2,1,2,5535
2807,362,3,17,2,5539
2808,913,2,43,2,5543
2809,913,3,2,2,5545
2810,500,8,19,2,5545
2811,500,1,23,2,5545
2812,500,5,36,2,5547
2813,500,7,37,2,5550
2814,500,4,20,2,5552
2815,500,1,30,2,5553
2816,500,4,21,2,5556
2817,500,1,5,2,5556
2818,500,7,6,2,5556
2819,500,2,16,2,5557
2820,931,2,18,1,5559
2821,406,2,36,2,5560
2822,406,2,3,2,5560
2823,397,1,62,2,5561
2824,704,11,17,2,5564
2825,704,3,10,2,5564
2826,704,1,13,2,5566
2827,704,3,23,2,5574
2828,704,3,67,2,5575
2829,704,4,56,2,5578
2830,704,11,34,2,5579
2831,704,1,7,2,5580
2832,704,2,14,2,5580
2833,231,2,10,2,5582
2834,922,3,72,2,5583
2835,922,3,54,2,5585
2836,922,5,118,2,5586
2837,922,4,5,2,5589
2838,922,1,22,2,5589
2839,922,3,96,2,5597
2840,922,7,2,2,5599
2841,505,6,33,2,5602
2842,505,17,25,2,5602
2843,505,2,20,2,5604
2844,505,10,14,2,5609
2845,505,7,21,2,5609
2846,505,6,9,2,5609
2847,505,9,2,2,5617
2848,505,6,16,2,5617
2849,505,2,3,2,5622
2850,505,5,2,2,5627
2851,505,9,26,2,5633
2852,668,8,8,1,5633
2853,668,1,15,1,5634
2854,668,4,46,1,5636
2855,668,1,7,1,5638
2856,668,1,10,1,5646
2857,668,3,18,1,5653
2858,668,5,18,1,5653
2859,668,7,22,1,5659
2860,668,7,35,1,5659
2861,668,2,10,1,5660
2862,275,2,12,2,5660
2863,275,4,15,2,5663
2864,275,1,27,2,5668
2865,278,1,2,1,5668
2866,278,2,13,1,5669
2867,278,2,5,1,5671
2868,278,9,41,1,5679
2869,278,3,38,1,5680
2870,278,7,13,1,5682
2871,429,2,27,2,5683
2872,429,1,7,2,5683
2873,429,2,13,2,5683
2874,429,4,3,2,5684
2875,32,3,25,2,5685
2876,32,2,48,2,5686
2877,32,6,34,2,5686
2878,63,1,13,2,5687
2879,63,2,52,2,5691
2880,63,1,16,2,5692
2881,63,4,1,2,5698
2882,458,4,6,2,5701
2883,458,15,58,2,5702
2884,458,6,29,2,5703
2885,458,3,13,2,5706
2886,458,3,21,2,5707
2887,458,3,6,2,5717
2888,458,2,25,2,5720
2889,458,6,2,2,5724
2890,458,10,10,2,5726
2891,458,3,27,2,5727
2892,458,2,57,2,5730
2893,458,8,1,2,5730
2894,458,3,57,2,5730
2895,458,1,23,2,5737
2896,458,6,5,2,5737
2897,458,5,9,2,5737
2898,458,4,59,2,5739
2899,458,2,42,2,5741
2900,458,2,22,2,5742
2901,849,7,56,2,5743
2902,849,9,7,2,5743
2903,380,9,14,2,5744
2904,380,3,59,2,5744
2905,380,6,60,2,5746
2906,380,1,92,2,5747
2907,380,1,30,2,5749
2908,380,6,5,2,5751
2909,380,2,6,2,5758
2910,380,2,5,2,5759
2911,380,7,35,2,5760
2912,380,3,7,2,5761
2913,380,2,3,2,5761
2914,380,1,37,2,5762
2915,380,2,6,2,5764
2916,380,8,30,2,5765
2917,380,6,52,2,5771
2918,380,3,6,2,5776
2919,380,1,28,2,5778
2920,380,2,27,2,5782
2921,380,6,17,2,5784
2922,380,4,6,2,5784
2923,979,2,76,2,5784
2924,979,19,28,2,5787
2925,979,2,22,2,5788
2926,270,2,4,2,5791
2927,270,2,1,2,5794
2928,270,4,29,2,5797
2929,77,3,30,2,5797
2930,248,2,34,2,5801
2931,248,4,96,2,5804
2932,248,9,106,2,5804
2933,79,5,9,2,5807
2934,79,3,11,2,5812
2935,79,3,45,2,5812
2936,79,5,78,2,5812
2937,79,10,10,2,5813
2938,79,4,1,2,5814
2939,946,1,24,1,5816
2940,946,3,16,1,5819
2941,946,3,14,1,5820
2942,946,3,26,1,5822
2943,946,2,206,1,5823
2944,946,4,39,1,5823
2945,946,4,41,1,5826
2946,946,6,7,1,5831
2947,946,1,6,1,5832
2948,946,5,29,1,5838
2949,946,1,150,1,5841
2950,1,2,39,2,5842
2951,1,2,15,2,5843
2952,1,2,54,2,5848
2953,4,2,19,2,5851
2954,4,6,5,2,5857
2955,4,1,38,2,5857
2956,4,2,36,2,5858
2957,4,9,32,2,5859
2958,4,1,8,2,5860
2959,4,1,15,2,5863
2960,4,3,10,2,5865
2961,275,1,7,2,5870
2962,275,8,7,2,5872
2963,275,4,33,2,5873
2964,275,13,13,2,5877
2965,190,2,27,1,5880
2966,190,2,42,1,5881
2967,877,6,85,2,5883
2968,877,2,5,2,5885
2969,877,2,29,2,5889
2970,877,4,16,2,5893
2971,877,5,31,2,5895
2972,877,3,22,2,5896
2973,877,1,47,2,5898
2974,877,2,6,2,5902
2975,877,3,6,2,5904
2976,877,2,85,2,5905
2977,877,3,33,2,5905
2978,877,3,2,2,5909
2979,877,9,40,2,5913
2980,877,2,35,2,5913
2981,877,13,6,2,5918
2982,877,1,12,2,5919
2983,424,3,23,2,5921
2984,424,5,70,2,5924
2985,424,2,29,2,5926
2986,424,4,49,2,5927
2987,424,8,73,2,5929
2988,424,1,24,2,5932
2989,424,3,24,2,5933
2990,424,1,34,2,5938
2991,424,6,5,2,5941
2992,424,7,4,2,5941
2993,424,7,3,2,5946
2994,424,6,5,2,5950
2995,424,10,56,2,5957
2996,575,4,25,2,5959
2997,826,1,11,1,5959
2998,826,5,29,1,5959
2999,826,2,34,1,5963
3000,826,1,10,1,5964
3001,826,4,32,1,5965
3002,826,6,48,1,5974
3003,826,10,11,1,5979
3004,737,3,57,2,5979
3005,737,10,26,2,5980
3006,737,3,12,2,5983
3007,737,3,28,2,5987
3008,737,5,27,2,5990
3009,737,8,11,2,5991
3010,737,17,10,2,5995
3011,737,11,25,2,5997
3012,737,3,48,2,5999
3013,737,4,22,2,6001
3014,737,3,30,2,6001
3015,28,7,9,2,6005
3016,3,3,54,2,6007
3017,3,4,2,2,6010
3018,3,3,4,2,6010
3019,3,1,30,2,6010
3020,3,4,109,2,6010
3021,3,3,3,2,6010
3022,3,9,38,2,6016
3023,598,3,6,2,6016
3024,598,3,14,2,6017
3025,598,2,15,2,6018
3026,598,4,15,2,6019
3027,598,1,8,2,6023
3028,598,8,11,2,6023
3029,598,7,9,2,6026
3030,598,3,55,2,6027
3031,598,2,10,2,6028
3032,598,2,12,2,6035
3033,598,5,7,2,6048
3034,598,2,12,2,6052
3035,598,1,52,2,6054
3036,598,6,5,2,6054
3037,437,3,42,2,6056
3038,437,2,220,2,6058
3039,437,17,51,2,6067
3040,437,3,21,2,6069
3041,784,1,26,2,6069
3042,784,3,50,2,6070
3043,784,6,99,2,6072
3044,784,2,2,2,6073
3045,784,6,14,2,6077
3046,784,4,43,2,6080
3047,7,5,60,2,6081
3048,7,1,4,2,6081
3049,7,6,46,2,6084
3050,7,1,67,2,6088
3051,7,1,36,2,6089
3052,7,1,207,2,6095
3053,7,4,32,2,6095
3054,7,3,15,2,6098
3055,7,1,6,2,6100
3056,7,2,67,2,6100
3057,7,7,4,2,6101
3058,514,2,11,2,6104
3059,514,6,4,2,6107
3060,514,11,3,2,6107
3061,514,3,9,2,6107
3062,241,2,17,2,6107
3063,241,5,54,2,6109
3064,241,4,43,2,6112
3065,241,8,26,2,6113
3066,241,16,18,2,6115
3067,84,4,3,2,6116
3068,84,5,37,2,6121
3069,84,3,1,2,6123
3070,84,2,41,2,6126
3071,84,4,3,2,6126
3072,811,1,30,2,6127
3073,811,1,25,2,6130
3074,811,6,3,2,6133
3075,198,2,17,2,6134
3076,198,3,2,2,6134
3077,357,4,7,2,6135
3078,357,10,4,2,6139
3079,248,2,10,2,6140
3080,248,6,42,2,6141
3081,248,5,2,2,6147
3082,248,4,7,2,6150
3083,248,2,10,2,6152
3084,248,5,32,2,6159
3085,248,1,19,2,6160
3086,248,3,21,2,6160
3087,95,5,60,2,6162
3088,322,1,53,2,6162
3089,897,4,115,1,6164
3090,897,3,78,1,6165
3091,897,3,29,1,6165
3092,897,3,21,1,6174
3093,548,3,41,1,6174
3094,548,1,9,1,6175
3095,548,3,28,1,6175
3096,548,3,25,1,6177
3097,548,5,205,1,6177
3098,548,2,68,1,6180
3099,548,2,66,1,6181
3100,548,2,7,1,6181
3101,548,2,37,1,6186
3102,548,4,23,1,6186
3103,548,4,7,1,6186
3104,548,2,15,1,6187
3105,548,7,14,1,6189
3106,548,4,25,1,6191
3107,883,8,29,1,6193
3108,883,7,12,1,6194
3109,974,11,6,2,6196
3110,974,1,21,2,6198
3111,765,3,28,2,6200
3112,765,3,46,2,6200
3113,765,4,61,2,6202
3114,765,2,21,2,6204
3115,765,2,51,2,6204
3116,765,3,86,2,6206
3117,765,2,54,2,6207
3118,765,2,5,2,6207
3119,765,3,6,2,6207
3120,765,7,4,2,6211
3121,765,5,28,2,6211
3122,765,1,11,2,6212
3123,765,4,69,2,6212
3124,552,3,19,2,6212
3125,552,2,14,2,6213
3126,527,2,10,2,6215
3127,527,8,10,2,6217
3128,527,9,17,2,6219
3129,527,3,12,2,6221
3130,754,3,19,2,6222
3131,754,4,15,2,6222
3132,754,4,4,2,6222
3133,754,1,5,2,6224
3134,754,3,21,2,6224
3135,754,4,20,2,6224
3136,754,2,4,2,6224
3137,754,7,24,2,6225
3138,754,2,71,2,6227
3139,754,3,2,2,6228
3140,705,2,27,2,6236
3141,705,1,22,2,6238
3142,420,3,25,2,6239
3143,420,5,46,2,6239
3144,123,3,34,2,6243
3145,550,2,35,2,6244
3146,550,1,26,2,6245
3147,550,3,56,2,6247
3148,925,2,81,2,6248
3149,925,5,38,2,6249
3150,925,3,6,2,6249
3151,925,7,13,2,6249
3152,925,3,81,2,6253
3153,925,4,27,2,6255
3154,925,3,4,2,6257
3155,925,1,75,2,6261
3156,925,1,13,2,6262
3157,925,2,2,2,6264
3158,925,14,19,2,6268
3159,832,8,43,2,6269
3160,832,12,16,2,6271
3161,832,2,4,2,6271
3162,832,1,38,2,6272
3163,832,2,12,2,6272
3164,832,5,52,2,6273
3165,832,2,6,2,6273
3166,832,9,33,2,6276
3167,832,13,13,2,6279
3168,383,1,2,2,6288
3169,383,2,16,2,6290
3170,383,4,27,2,6291
3171,383,6,12,2,6293
3172,383,2,29,2,6295
3173,383,2,38,2,6298
3174,383,6,39,2,6301
3175,383,7,1,2,6304
3176,383,2,8,2,6309
3177,383,4,24,2,6311
3178,282,2,41,2,6312
3179,282,8,30,2,6314
3180,282,3,24,2,6318
3181,282,3,2,2,6319
3182,282,4,117,2,6320
3183,393,5,2,2,6320
3184,393,2,3,2,6321
3185,596,2,28,2,6322
3186,907,5,176,2,6325
3187,907,5,35,2,6326
3188,907,4,43,2,6330
3189,907,6,8,2,6330
3190,70,9,17,2,6332
3191,70,5,19,2,6333
3192,70,3,35,2,6336
3193,70,5,2,2,6337
3194,70,4,3,2,6340
3195,70,3,13,2,6340
3196,70,4,18,2,6341
3197,133,7,29,2,6350
3198,133,1,126,2,6350
3199,133,1,38,2,6353
3200,133,2,8,2,6354
3201,133,2,96,2,6355
3202,133,3,16,2,6356
3203,133,1,21,2,6360
3204,133,4,16,2,6361
3205,232,7,6,2,6363
3206,232,6,21,2,6363
3207,455,9,16,2,6364
3208,498,4,72,2,6367
3209,498,2,2,2,6371
3210,498,2,108,2,6382
3211,498,3,11,2,6383
3212,498,2,10,2,6387
3213,498,4,37,2,6388
3214,498,3,27,2,6388
3215,498,10,21,2,6388
3216,337,5,1,2,6389
3217,337,1,11,2,6396
3218,337,1,9,2,6396
3219,337,2,41,2,6398
3220,337,3,110,2,6399
3221,337,1,1,2,6400
3222,900,1,169,2,6404
3223,900,4,21,2,6405
3224,475,7,28,2,6408
3225,475,4,10,2,6408
3226,475,3,63,2,6412
3227,475,1,39,2,6414
3228,342,11,48,2,6414
3229,342,2,59,2,6416
3230,342,11,10,2,6419
3231,789,2,35,2,6422
3232,789,4,71,2,6426
3233,344,6,21,2,6428
3234,344,1,59,2,6431
3235,344,2,27,2,6432
3236,344,4,3,2,6433
3237,471,2,59,2,6436
3238,471,4,63,2,6437
3239,471,2,2,2,6437
3240,562,2,18,2,6438
3241,562,5,4,2,6441
3242,562,2,23,2,6442
3243,562,7,3,2,6445
3244,562,1,3,2,6445
3245,562,1,66,2,6446
3246,562,9,7,2,6447
3247,562,1,20,2,6450
3248,562,3,31,2,6450
3249,65,6,140,2,6452
3250,65,6,25,2,6453
3251,65,7,6,2,6454
3252,65,3,39,2,6454
3253,65,5,6,2,6455
3254,65,11,10,2,6456
3255,436,2,20,1,6460
3256,436,1,12,1,6461
3257,436,2,132,1,6463
3258,436,5,11,1,6463
3259,436,6,51,1,6464
3260,436,3,6,1,6464
3261,436,9,3,1,6466
3262,436,2,73,1,6467
3263,436,5,36,1,6467
3264,436,17,99,1,6467
3265,436,9,16,1,6467
3266,436,6,15,1,6469
3267,436,5,33,1,6469
3268,436,1,3,1,6470
3269,436,2,21,1,6471
3270,436,3,17,1,6473
3271,436,10,2,1,6474
3272,3,1,40,2,6475
3273,3,3,3,2,6476
3274,3,4,16,2,6477
3275,3,5,9,2,6478
3276,3,1,3,2,6481
3277,3,7,28,2,6485
3278,3,4,64,2,6486
3279,3,9,34,2,6486
3280,3,2,15,2,6487
3281,3,2,2,2,6488
3282,3,1,69,2,6489
3283,3,6,1,2,6490
3284,3,3,33,2,6491
3285,3,2,8,2,6491
3286,3,15,54,2,6493
3287,3,11,26,2,6501
3288,3,7,2,2,6502
3289,3,2,11,2,6503
3290,166,2,91,2,6503
3291,21,3,7,2,6506
3292,21,1,52,2,6508
3293,21,8,14,2,6511
3294,856,2,24,1,6514
3295,856,5,21,1,6514
3296,551,2,27,2,6516
3297,551,3,1,2,6522
3298,551,2,49,2,6526
3299,551,2,195,2,6527
3300,551,1,42,2,6527
3301,551,3,2,2,6536
3302,551,3,2,2,6542
3303,551,3,15,2,6543
3304,506,6,2,2,6545
3305,506,3,10,2,6546
3306,129,3,6,2,6549
3307,68,2,9,2,6550
3308,68,11,53,2,6550
3309,907,9,18,2,6554
3310,907,3,69,2,6556
3311,907,12,4,2,6564
3312,907,5,29,2,6565
3313,907,3,12,2,6569
3314,907,10,85,2,6570
3315,446,3,63,2,6572
3316,446,1,8,2,6575
3317,597,6,56,2,6575
3318,597,4,18,2,6576
3319,597,10,24,2,6578
3320,480,2,34,2,6578
3321,480,2,6,2,6578
3322,823,4,23,2,6581
3323,762,9,23,2,6581
3324,705,2,38,2,6583
3325,444,1,53,2,6584
3326,444,2,19,2,6587
3327,444,6,50,2,6590
3328,444,2,25,2,6591
3329,444,4,6,2,6595
3330,444,2,56,2,6597
3331,11,5,16,2,6600
3332,11,5,11,2,6600
3333,486,1,6,2,6600
3334,486,9,23,2,6602
3335,486,1,12,2,6602
3336,717,2,5,2,6602
3337,752,4,39,2,6603
3338,495,6,54,2,6604
3339,802,2,92,2,6607
3340,802,8,29,2,6608
3341,802,2,2,2,6610
3342,802,1,52,2,6612
3343,802,6,12,2,6615
3344,153,7,29,2,6615
3345,153,4,11,2,6615
3346,628,10,35,2,6619
3347,628,3,21,2,6620
3348,691,5,19,2,6623
3349,691,3,32,2,6624
3350,691,8,20,2,6626
3351,691,2,32,2,6627
3352,691,1,1,2,6631
3353,691,1,72,2,6632
3354,691,3,25,2,6633
3355,691,5,2,2,6637
3356,691,2,44,2,6641
3357,691,5,12,2,6644
3358,550,2,36,2,6647
3359,61,4,23,2,6649
3360,61,3,56,2,6649
3361,632,4,11,2,6650
3362,632,1,16,2,6651
3363,632,7,59,2,6651
3364,632,3,46,2,6652
3365,632,3,12,2,6658
3366,632,1,71,2,6659
3367,87,2,7,2,6662
3368,858,1,8,2,6664
3369,858,3,6,2,6665
3370,977,3,24,2,6665
3371,977,8,6,2,6666
3372,977,2,19,2,6668
3373,977,1,4,2,6669
3374,977,10,12,2,6677
3375,684,2,52,2,6679
3376,684,4,134,2,6682
3377,684,3,13,2,6684
3378,684,4,11,2,6688
3379,731,2,175,2,6688
3380,830,13,16,2,6689
3381,309,3,18,2,6694
3382,309,3,6,2,6695
3383,309,5,23,2,6696
3384,309,6,61,2,6696
3385,309,3,3,2,6696
3386,309,3,37,2,6699
3387,309,5,30,2,6700
3388,309,5,13,2,6705
3389,309,1,4,2,6707
3390,48,1,34,2,6708
3391,48,5,12,2,6708
3392,48,6,10,2,6710
3393,48,4,54,2,6712
3394,48,2,54,2,6714
3395,48,2,12,2,6714
3396,823,4,40,2,6718
3397,823,2,4,2,6718
3398,823,9,3,2,6718
3399,823,15,2,2,6722
3400,823,8,28,2,6722
3401,823,4,9,2,6723
3402,823,6,15,2,6728
3403,823,1,2,2,6730
3404,823,6,46,2,6731
3405,823,6,56,2,6741
3406,823,3,14,2,6743
3407,602,5,20,2,6746
3408,257,9,116,2,6748
3409,257,3,36,2,6748
3410,257,5,7,2,6749
3411,257,5,31,2,6750
3412,257,4,6,2,6752
3413,257,2,12,2,6758
3414,257,4,30,2,6760
3415,257,1,8,2,6761
3416,257,3,2,2,6762
3417,257,11,4,2,6762
3418,257,1,25,2,6764
3419,796,10,84,2,6764
3420,796,8,2,2,6767
3421,195,7,3,2,6771
3422,195,2,1,2,6771
3423,195,1,2,2,6772
3424,195,6,61,2,6773
3425,195,2,36,2,6779
3426,270,2,43,2,6780
3427,270,2,13,2,6781
3428,270,2,49,2,6782
3429,61,4,9,2,6782
3430,61,2,30,2,6783
3431,61,4,31,2,6785
3432,61,1,30,2,6786
3433,61,3,25,2,6786
3434,61,4,31,2,6789
3435,61,3,18,2,6789
3436,61,4,63,2,6792
3437,61,2,19,2,6798
3438,61,3,18,2,6799
3439,61,8,43,2,6799
3440,61,6,19,2,6801
3441,61,12,96,2,6802
3442,61,5,5,2,6804
3443,61,8,43,2,6805
3444,61,2,25,2,6805
3445,61,1,38,2,6815
3446,61,3,35,2,6817
3447,61,2,71,2,6818
3448,61,2,8,2,6819
3449,61,7,9,2,6820
3450,61,2,32,2,6822
3451,61,6,6,2,6822
3452,61,7,3,2,6825
3453,61,5,12,2,6827
3454,61,2,64,2,6829
3455,61,3,40,2,6829
3456,61,3,81,2,6834
3457,576,4,3,2,6835
3458,576,14,36,2,6842
3459,576,1,46,2,6843
3460,576,5,27,2,6849
3461,959,4,22,2,6849
3462,959,2,2,2,6849
3463,959,1,13,2,6849
3464,959,9,3,2,6851
3465,959,5,8,2,6853
3466,959,2,1,2,6854
3467,959,1,36,2,6857
3468,959,2,45,2,6857
3469,959,2,10,2,6857
3470,959,5,32,2,6860
3471,959,3,24,2,6862
3472,959,2,29,2,6864
3473,959,3,87,2,6865
3474,538,1,9,2,6865
3475,538,1,98,2,6869
3476,538,2,16,2,6869
3477,538,3,33,2,6870
3478,538,5,79,2,6872
3479,538,5,24,2,6873
3480,633,9,7,2,6873
3481,633,3,1,2,6874
3482,633,2,35,2,6875
3483,633,2,15,2,6878
3484,633,3,28,2,6880
3485,633,7,2,2,6881
3486,484,2,13,2,6882
3487,484,2,56,2,6884
3488,484,4,33,2,6887
3489,484,4,7,2,6889
3490,484,1,5,2,6891
3491,484,1,35,2,6892
3492,484,7,15,2,6896
3493,484,3,9,2,6897
3494,484,3,50,2,6903
3495,484,3,23,2,6904
3496,484,2,42,2,6904
3497,484,3,25,2,6906
3498,491,2,11,2,6913
3499,491,1,10,2,6914
3500,798,7,60,2,6917
3501,798,3,29,2,6917
3502,605,3,41,1,6924
3503,605,7,88,1,6929
3504,605,2,27,1,6945
3505,248,2,19,2,6946
3506,495,10,18,2,6947
3507,495,6,70,2,6952
3508,495,7,44,2,6953
3509,495,1,40,2,6953
3510,495,5,102,2,6954
3511,354,2,10,1,6955
3512,354,2,19,1,6958
3513,354,2,14,1,6960
3514,761,3,16,2,6961
3515,804,2,17,2,6961
3516,804,8,55,2,6962
3517,635,1,9,2,6965
3518,302,2,29,2,6966
3519,341,1,44,2,6967
3520,341,1,47,2,6967
3521,341,8,17,2,6968
3522,341,10,31,2,6968
3523,341,2,98,2,6969
3524,341,2,10,2,6970
3525,864,2,35,2,6970
3526,864,3,13,2,6973
3527,864,5,5,2,6973
3528,527,5,68,2,6978
3529,527,2,65,2,6978
3530,242,1,54,2,6979
3531,97,1,35,2,6980
3532,97,7,17,2,6980
3533,97,2,77,2,6982
3534,97,2,3,2,6983
3535,420,8,5,2,6986
3536,379,4,9,2,6988
3537,379,5,21,2,6994
3538,830,2,24,2,6996
3539,830,7,2,2,7001
3540,830,6,36,2,7002
3541,830,3,1,2,7002
3542,830,5,41,2,7004
3543,830,8,5,2,7007
3544,645,3,10,2,7008
3545,645,4,55,2,7008
3546,645,2,8,2,7011
3547,400,3,23,2,7017
3548,400,1,9,2,7017
3549,400,3,29,2,7018
3550,400,4,93,2,7021
3551,400,1,32,2,7021
3552,400,2,24,2,7032
3553,351,2,21,2,7033
3554,351,2,17,2,7033
3555,850,6,9,1,7035
3556,850,5,20,1,7036
3557,850,9,75,1,7038
3558,850,2,17,1,7040
3559,850,4,35,1,7040
3560,850,2,6,1,7043
3561,850,2,20,1,7043
3562,850,3,3,1,7043
3563,850,3,16,1,7048
3564,850,7,58,1,7052
3565,377,2,46,1,7052
3566,377,1,51,1,7053
3567,377,1,101,1,7055
3568,377,1,63,1,7055
3569,68,2,99,2,7058
3570,68,2,33,2,7059
3571,68,1,15,2,7060
3572,235,2,11,2,7060
3573,534,4,45,2,7063
3574,534,2,14,2,7064
3575,534,1,34,2,7066
