job-id,userid,expected-time-to-completion,memory,priority,arrival-time
2657,891,14,19,2,5030
2658,342,452,221,3,5030
2659,342,130,638,3,5032
2660,677,5,14,2,5033
2661,677,2,35,2,5033
2662,677,6,18,2,5033
2663,288,3,30,2,5039
2664,288,8,65,2,5040
2665,288,2,13,2,5040
2666,487,9,1,1,5041
2667,487,4,30,1,5045
2668,487,3,9,1,5045
2669,738,1045,393,3,5046
2670,738,78,20,3,5046
2671,738,512,58,3,5048
2672,738,145,298,3,5049
2673,738,761,150,3,5054
2674,738,61,757,3,5054
2675,738,36,920,3,5056
2676,738,13,717,3,5058
2677,529,2,39,2,5070
2678,529,4,39,2,5071
2679,428,2,7,2,5073
2680,11,4,49,2,5074
2681,11,5,5,2,5076
2682,11,1,13,2,5077
2683,11,2,1,2,5079
2684,11,3,12,2,5083
2685,854,5,13,2,5083
2686,854,4,105,2,5084
2687,205,5,9,2,5090
2688,205,3,12,2,5091
2689,205,5,3,2,5091
2690,205,3,46,2,5095
2691,205,5,3,2,5098
2692,205,2,30,2,5101
2693,205,3,20,2,5103
2694,205,1,2,2,5104
2695,205,4,6,2,5105
2696,205,2,6,2,5105
2697,205,2,21,2,5108
2698,205,2,25,2,5109
2699,205,2,9,2,5110
2700,205,1,24,2,5111
2701,205,3,65,2,5111
2702,205,1,10,2,5114
2703,205,10,35,2,5116
2704,272,4,110,2,5118
2705,272,4,38,2,5119
2706,167,6,45,2,5121
2707,167,2,6,2,5122
2708,167,3,16,2,5123
2709,82,12,70,2,5125
2710,82,7,34,2,5126
2711,82,3,39,2,5130
2712,82,4,75,2,5133
2713,82,12,30,2,5134
2714,745,12,43,2,5134
2715,372,1,30,2,5134
2716,372,4,6,2,5137
2717,372,1,24,2,5138
2718,372,2,9,2,5141
2719,372,2,45,2,5142
2720,372,1,33,2,5148
2721,347,2,31,2,5148
2722,347,3,12,2,5149
2723,222,3,3,2,5149
2724,222,2,72,2,5153
2725,222,4,108,2,5154
2726,222,6,14,2,5156
2727,222,4,17,2,5159
2728,222,9,75,2,5160
2729,222,8,14,2,5162
2730,222,1,49,2,5166
2731,222,1,35,2,5166
2732,222,3,53,2,5168
2733,222,1,2,2,5168
2734,222,2,23,2,5169
2735,222,1,21,2,5172
2736,397,2,23,2,5172
2737,397,3,3,2,5172
2738,397,2,46,2,5172
2739,640,4,20,2,5174
2740,640,2,20,2,5175
2741,640,1,13,2,5182
2742,640,3,43,2,5183
2743,640,1,93,2,5184
2744,640,11,4,2,5185
2745,640,1,77,2,5187
2746,640,2,37,2,5190
2747,640,4,4,2,5192
2748,640,1,4,2,5193
2749,640,5,18,2,5195
2750,640,1,9,2,5195
2751,640,2,11,2,5198
2752,640,4,9,2,5203
2753,640,1,15,2,5207
2754,640,1,55,2,5212
2755,640,4,7,2,5217
2756,640,3,2,2,5218
2757,640,11,35,2,5219
2758,640,3,14,2,5219
2759,640,2,4,2,5221
2760,640,2,56,2,5223
2761,640,5,13,2,5232
2762,640,7,54,2,5234
2763,640,5,12,2,5237
2764,640,3,22,2,5240
2765,640,1,67,2,5240
2766,640,3,2,2,5241
2767,640,5,32,2,5242
2768,640,4,20,2,5245
2769,640,4,5,2,5250
2770,640,3,21,2,5252
2771,640,1,2,2,5253
2772,991,1,26,2,5253
2773,991,7,24,2,5253
2774,991,5,22,2,5254
2775,991,2,12,2,5254
2776,991,3,13,2,5254
2777,991,1,43,2,5255
2778,991,7,1,2,5255
2779,991,2,41,2,5256
2780,991,1,7,2,5258
2781,378,3,7,2,5260
2782,378,13,6,2,5262
2783,378,4,17,2,5264
2784,378,5,53,2,5268
2785,121,28,464,3,5270
2786,121,1719,295,3,5273
2787,121,247,18,3,5274
2788,121,124,688,3,5277
2789,140,2,19,1,5278
2790,140,2,5,1,5282
2791,140,2,24,1,5282
2792,140,5,3,1,5285
2793,140,3,33,1,5289
2794,140,2,33,1,5291
2795,140,5,20,1,5291
2796,140,2,7,1,5294
2797,140,3,48,1,5294
2798,267,2,30,2,5296
2799,267,1,16,2,5298
2800,267,3,42,2,5301
2801,267,5,2,2,5302
2802,267,3,9,2,5303
2803,267,4,1,2,5314
2804,267,2,66,2,5316
2805,267,2,71,2,5320
2806,267,2,7,2,5320
2807,267,4,5,2,5320
2808,267,4,6,2,5321
2809,267,4,31,2,5321
2810,710,6,17,2,5321
2811,269,4,88,1,5321
2812,269,1,74,1,5323
2813,269,4,4,1,5324
2814,269,3,19,1,5325
2815,269,2,3,1,5328
2816,269,4,30,1,5329
2817,269,4,62,1,5332
2818,269,5,22,1,5335
2819,269,2,8,1,5336
2820,269,2,5,1,5336
2821,269,5,6,1,5337
2822,269,5,38,1,5339
2823,269,2,8,1,5340
2824,104,3,19,2,5346
2825,104,3,34,2,5349
2826,104,2,9,2,5349
2827,104,6,23,2,5349
2828,104,2,1,2,5349
2829,183,6,996,3,5351
2830,183,476,363,3,5354
2831,978,4,82,2,5358
2832,978,12,12,2,5365
2833,978,4,16,2,5366
2834,978,5,2,2,5367
2835,978,7,40,2,5368
2836,978,2,85,2,5370
2837,978,6,57,2,5373
2838,978,3,47,2,5374
2839,978,7,11,2,5377
2840,978,3,4,2,5379
2841,441,1,23,2,5380
2842,441,4,39,2,5386
2843,441,5,19,2,5386
2844,441,1,28,2,5387
2845,540,2,95,2,5388
2846,540,18,9,2,5388
2847,540,4,13,2,5391
2848,540,1,3,2,5392
2849,540,6,16,2,5393
2850,540,1,16,2,5396
2851,540,2,3,2,5398
2852,540,9,11,2,5398
2853,540,1,48,2,5399
2854,540,5,6,2,5399
2855,540,2,5,2,5400
2856,540,2,31,2,5403
2857,540,2,5,2,5404
2858,540,2,30,2,5404
2859,99,3,4,2,5409
2860,99,2,30,2,5410
2861,99,6,36,2,5410
2862,99,7,3,2,5412
2863,99,5,7,2,5416
2864,99,1,21,2,5417
2865,99,5,35,2,5420
2866,99,2,166,2,5422
2867,99,4,23,2,5429
2868,99,1,25,2,5429
2869,99,4,5,2,5431
2870,99,2,61,2,5436
2871,910,2,116,2,5437
2872,53,5,14,2,5440
2873,53,4,21,2,5442
2874,53,4,11,2,5442
2875,53,1,15,2,5446
2876,53,1,10,2,5450
2877,53,5,31,2,5451
2878,816,7,20,2,5452
2879,816,4,9,2,5452
2880,816,2,39,2,5453
2881,816,20,27,2,5454
2882,816,3,9,2,5455
2883,63,589,208,3,5464
2884,938,1,45,2,5467
2885,938,8,16,2,5470
2886,938,3,24,2,5471
2887,938,7,32,2,5473
2888,938,6,45,2,5473
2889,938,2,31,2,5474
2890,938,3,9,2,5475
2891,225,18,8,2,5476
2892,225,1,22,2,5478
2893,225,1,2,2,5481
2894,225,4,5,2,5482
2895,225,2,41,2,5485
2896,716,10,3,2,5485
2897,716,2,111,2,5485
2898,259,3,5,2,5486
2899,126,2,39,2,5487
2900,126,3,26,2,5491
2901,653,8,14,1,5493
2902,653,6,19,1,5498
2903,653,7,2,1,5502
2904,888,6,3,2,5502
2905,888,1,6,2,5511
2906,888,3,39,2,5513
2907,888,2,7,2,5514
2908,888,4,4,2,5514
2909,888,3,25,2,5514
2910,888,3,26,2,5515
2911,888,1,70,2,5515
2912,888,6,19,2,5516
2913,888,3,8,2,5519
2914,79,5,7,2,5521
2915,79,2,71,2,5524
2916,79,2,16,2,5529
2917,970,2,37,2,5529
2918,970,2,19,2,5532
2919,970,10,104,2,5532
2920,970,4,28,2,5533
2921,970,1,30,2,5533
2922,970,2,10,2,5538
2923,970,5,6,2,5542
2924,970,2,29,2,5543
2925,970,4,49,2,5545
2926,970,5,26,2,5548
2927,970,2,10,2,5548
2928,970,5,16,2,5550
2929,970,1,70,2,5550
2930,209,2,24,2,5552
2931,908,6,7,2,5553
2932,908,3,12,2,5554
2933,908,7,10,2,5557
2934,908,4,17,2,5562
2935,908,13,14,2,5564
2936,611,2,1,2,5565
2937,206,6,44,2,5566
2938,206,5,13,2,5566
2939,206,2,4,2,5567
2940,206,3,2,2,5570
2941,206,2,14,2,5571
2942,685,10,14,2,5571
2943,685,1,6,2,5574
2944,685,3,31,2,5575
2945,685,2,8,2,5577
2946,685,2,14,2,5581
2947,685,2,2,2,5581
2948,685,1,11,2,5581
2949,40,5,76,2,5581
2950,40,9,39,2,5582
2951,40,4,7,2,5584
2952,40,2,33,2,5585
2953,40,1,35,2,5588
2954,40,3,1,2,5589
2955,40,8,84,2,5592
2956,40,4,22,2,5595
2957,40,5,13,2,5596
2958,40,2,19,2,5597
2959,40,5,4,2,5600
2960,40,8,14,2,5607
2961,40,3,137,2,5607
2962,40,2,108,2,5611
2963,40,2,6,2,5616
2964,40,4,68,2,5619
2965,40,3,16,2,5623
2966,40,1,13,2,5623
2967,40,1,71,2,5625
2968,40,1,4,2,5625
2969,40,4,12,2,5626
2970,40,5,20,2,5630
2971,40,2,125,2,5633
2972,40,2,31,2,5636
2973,367,3,60,2,5637
2974,367,7,70,2,5639
2975,367,8,63,2,5641
2976,367,4,35,2,5643
2977,367,2,87,2,5644
2978,367,3,14,2,5649
2979,367,2,34,2,5652
2980,367,2,15,2,5653
2981,26,9,27,2,5655
2982,26,7,20,2,5660
2983,26,8,6,2,5664
2984,26,8,13,2,5670
2985,26,6,47,2,5671
2986,633,3,19,2,5672
2987,633,2,31,2,5673
2988,633,4,71,2,5674
2989,633,6,4,2,5676
2990,900,130,162,3,5676
2991,900,7,2,3,5676
2992,900,98,281,3,5678
2993,900,13,23,3,5680
2994,900,61,141,3,5681
2995,900,51,149,3,5684
2996,900,200,447,3,5686
2997,691,5,5,2,5688
2998,691,4,54,2,5689
2999,934,4,51,2,5691
3000,934,3,84,2,5693
3001,934,4,52,2,5695
3002,934,9,9,2,5697
3003,934,4,7,2,5697
3004,934,2,6,2,5698
3005,934,2,16,2,5700
3006,934,3,98,2,5702
3007,934,4,21,2,5709
3008,934,1,3,2,5710
3009,934,2,18,2,5716
3010,934,6,17,2,5716
3011,957,2,30,2,5719
3012,976,135,333,3,5721
3013,976,13,52,3,5722
3014,976,251,105,3,5724
3015,976,301,64,3,5726
3016,471,6,674,3,5728
3017,471,5,140,3,5729
3018,471,77,137,3,5730
3019,471,12,16,3,5731
3020,290,1,40,2,5733
3021,290,1,4,2,5734
3022,290,1,20,2,5739
3023,745,5,80,2,5742
3024,745,1,16,2,5742
3025,745,12,64,2,5744
3026,745,7,53,2,5744
3027,745,2,20,2,5744
3028,745,2,25,2,5744
3029,745,3,15,2,5745
3030,745,3,112,2,5745
3031,745,6,7,2,5746
3032,745,4,29,2,5750
3033,745,2,62,2,5751
3034,745,1,2,2,5752
3035,745,2,24,2,5753
3036,932,7,40,2,5753
3037,932,4,68,2,5753
3038,932,2,14,2,5755
3039,932,3,15,2,5757
3040,932,2,2,2,5758
3041,932,2,2,2,5758
3042,932,10,5,2,5762
3043,932,2,88,2,5763
3044,932,2,1,2,5763
3045,932,4,14,2,5764
3046,932,1,60,2,5764
3047,932,2,26,2,5765
3048,571,4,18,1,5767
3049,571,3,19,1,5769
3050,571,2,29,1,5773
3051,571,6,56,1,5775
3052,571,1,9,1,5777
3053,790,641,10,3,5777
3054,790,151,114,3,5780
3055,790,237,43,3,5782
3056,790,264,392,3,5783
3057,349,5,14,1,5784
3058,349,4,38,1,5785
3059,112,7,11,1,5788
3060,112,8,41,1,5794
3061,112,3,16,1,5799
3062,112,3,52,1,5805
3063,927,1,7,2,5806
3064,927,3,78,2,5807
3065,927,3,55,2,5808
3066,927,8,19,2,5810
3067,927,6,27,2,5811
3068,927,4,7,2,5812
3069,927,3,29,2,5822
3070,927,1,50,2,5846
3071,927,3,1,2,5846
3072,927,23,65,2,5852
3073,927,2,17,2,5855
3074,927,1,7,2,5857
3075,927,9,3,2,5861
3076,927,2,14,2,5864
3077,618,4,12,1,5866
3078,618,4,4,1,5874
3079,618,2,53,1,5874
3080,618,2,46,1,5876
3081,618,7,47,1,5877
3082,618,3,3,1,5877
3083,618,13,11,1,5880
3084,618,1,1,1,5886
3085,618,2,14,1,5896
3086,185,5,16,2,5897
3087,185,2,28,2,5903
3088,185,6,21,2,5904
3089,185,1,5,2,5904
3090,185,1,23,2,5906
3091,185,6,19,2,5908
3092,185,3,102,2,5910
3093,708,4,20,2,5912
3094,811,6,85,2,5913
3095,811,1,8,2,5914
3096,811,2,6,2,5914
3097,811,2,11,2,5915
3098,811,3,15,2,5917
3099,718,2,2,2,5919
3100,718,1,30,2,5919
3101,718,3,58,2,5920
3102,718,2,55,2,5921
3103,718,2,42,2,5923
3104,718,1,32,2,5926
3105,718,1,12,2,5926
3106,718,3,38,2,5928
3107,718,2,16,2,5929
3108,718,3,6,2,5929
3109,718,5,10,2,5932
3110,718,4,61,2,5932
3111,718,2,11,2,5933
3112,718,3,5,2,5937
3113,718,3,11,2,5937
3114,718,4,24,2,5942
3115,718,5,6,2,5944
3116,718,5,14,2,5947
3117,718,2,20,2,5952
3118,718,6,110,2,5953
3119,869,2,36,2,5955
3120,869,8,39,2,5956
3121,869,10,11,2,5958
3122,869,8,19,2,5958
3123,869,1,21,2,5958
3124,869,2,53,2,5960
3125,869,1,7,2,5962
3126,992,1,4,2,5967
3127,992,8,33,2,5968
3128,992,2,14,2,5971
3129,992,4,37,2,5974
3130,992,4,14,2,5978
3131,992,2,13,2,5981
3132,992,2,57,2,5984
3133,992,3,86,2,5984
3134,992,9,22,2,5985
3135,992,1,32,2,5985
3136,992,1,27,2,5985
3137,992,2,19,2,5987
3138,303,3,43,2,5988
3139,303,7,24,2,5989
3140,303,4,47,2,5989
3141,426,3,16,2,5991
3142,809,2,11,2,5991
3143,809,4,9,2,5991
3144,809,2,48,2,5991
3145,809,3,12,2,5991
3146,276,2,65,2,5999
3147,827,325,225,3,6001
3148,827,723,363,3,6002
3149,827,476,58,3,6005
3150,827,160,191,3,6005
3151,827,544,277,3,6007
3152,854,2,2,2,6009
3153,854,8,23,2,6010
3154,557,5,32,2,6012
3155,557,1,22,2,6013
3156,557,2,18,2,6016
3157,392,5,4,2,6020
3158,392,4,2,2,6021
3159,392,3,8,2,6022
3160,287,3,33,1,6022
3161,287,2,32,1,6025
3162,287,3,2,1,6025
3163,287,4,93,1,6026
3164,287,7,14,1,6027
3165,287,8,60,1,6027
3166,287,10,71,1,6028
3167,287,8,48,1,6030
3168,287,2,61,1,6030
3169,287,10,10,1,6032
3170,466,2,19,1,6032
3171,466,7,27,1,6033
3172,466,2,5,1,6035
3173,466,2,2,1,6038
3174,466,2,43,1,6039
3175,466,7,6,1,6040
3176,466,1,38,1,6046
3177,466,9,16,1,6049
3178,466,2,15,1,6051
3179,466,2,25,1,6052
3180,281,4,7,1,6052
3181,281,2,3,1,6052
3182,892,1,45,2,6053
3183,892,2,49,2,6054
3184,892,2,2,2,6054
3185,892,6,15,2,6058
3186,892,4,7,2,6060
3187,892,3,31,2,6061
3188,892,5,22,2,6063
3189,892,4,52,2,6064
3190,892,2,84,2,6069
3191,892,6,59,2,6072
3192,892,3,2,2,6074
3193,892,1,33,2,6076
3194,892,4,27,2,6077
3195,892,4,32,2,6078
3196,892,1,31,2,6080
3197,892,5,10,2,6082
3198,892,3,48,2,6084
3199,892,1,42,2,6085
3200,892,5,28,2,6085
3201,163,2,8,2,6085
3202,163,4,9,2,6086
3203,163,5,2,2,6088
3204,163,2,59,2,6092
3205,163,1,14,2,6093
3206,163,3,7,2,6093
3207,38,2,14,2,6102
3208,38,2,71,2,6105
3209,38,3,7,2,6109
3210,565,3,25,2,6112
3211,565,10,6,2,6116
3212,565,3,20,2,6116
3213,565,8,75,2,6117
3214,565,5,1,2,6119
3215,0,18,71,2,6124
3216,0,3,6,2,6124
3217,0,8,19,2,6126
3218,0,4,42,2,6127
3219,0,2,7,2,6129
3220,0,12,21,2,6129
3221,0,4,6,2,6131
3222,0,4,28,2,6131
3223,0,7,13,2,6131
3224,0,4,6,2,6132
3225,935,1,74,2,6137
3226,274,58,497,3,6139
3227,274,486,64,3,6143
3228,274,691,590,3,6144
3229,274,383,100,3,6145
3230,274,405,772,3,6148
3231,274,538,262,3,6156
3232,809,4,8,2,6156
3233,809,7,22,2,6157
3234,276,2,74,2,6157
3235,276,2,52,2,6160
3236,276,2,31,2,6161
3237,276,3,56,2,6164
3238,955,3,17,2,6166
3239,955,6,16,2,6167
3240,955,5,29,2,6168
3241,955,3,2,2,6168
3242,30,5,51,2,6170
3243,157,6,31,2,6171
3244,157,3,29,2,6173
3245,157,1,17,2,6175
3246,157,2,37,2,6180
3247,157,3,71,2,6181
3248,157,12,21,2,6182
3249,157,2,31,2,6183
3250,157,2,43,2,6183
3251,157,2,52,2,6185
3252,157,2,3,2,6192
3253,157,2,43,2,6192
3254,157,2,26,2,6193
3255,376,5,18,2,6201
3256,376,6,56,2,6202
3257,376,2,69,2,6204
3258,376,6,33,2,6204
3259,376,3,48,2,6207
3260,376,2,34,2,6208
3261,671,14,5,2,6210
3262,671,9,1,2,6212
3263,671,2,16,2,6216
3264,138,10,55,2,6217
3265,138,5,2,2,6219
3266,138,5,47,2,6232
3267,138,3,16,2,6232
3268,138,4,19,2,6237
3269,138,2,199,2,6238
3270,138,1,89,2,6239
3271,138,5,17,2,6245
3272,138,6,28,2,6248
3273,138,16,21,2,6248
3274,138,4,90,2,6249
3275,138,6,6,2,6249
3276,138,2,79,2,6252
3277,138,9,137,2,6252
3278,138,4,71,2,6257
3279,138,1,25,2,6259
3280,138,2,65,2,6267
3281,138,3,34,2,6268
3282,138,4,15,2,6270
3283,138,6,7,2,6271
3284,138,10,10,2,6273
3285,465,9,77,2,6273
3286,465,1,8,2,6273
3287,465,2,8,2,6274
3288,628,72,264,3,6274
3289,628,776,199,3,6274
3290,628,141,99,3,6275
3291,635,4,342,2,6277
3292,635,8,33,2,6279
3293,635,1,5,2,6279
3294,635,1,25,2,6280
3295,635,4,33,2,6281
3296,635,4,106,2,6281
3297,635,2,27,2,6285
3298,635,6,5,2,6287
3299,635,2,35,2,6287
3300,635,2,18,2,6287
3301,635,6,30,2,6288
3302,635,6,2,2,6292
3303,766,1,84,2,6292
3304,766,1,3,2,6296
3305,766,3,16,2,6298
3306,766,1,29,2,6298
3307,766,2,3,2,6302
3308,221,5,6,1,6302
3309,221,12,6,1,6306
3310,221,5,5,1,6306
3311,221,2,10,1,6308
3312,221,1,15,1,6309
3313,221,3,5,1,6311
3314,600,2,87,2,6312
3315,600,11,10,2,6314
3316,600,4,192,2,6317
3317,559,3,9,2,6318
3318,559,4,35,2,6320
3319,770,4,8,2,6323
3320,721,4,71,2,6330
3321,721,4,3,2,6331
3322,721,1,101,2,6331
3323,721,2,3,2,6337
3324,721,4,61,2,6337
3325,721,3,50,2,6337
3326,721,5,9,2,6338
3327,740,2,96,2,6339
3328,740,5,39,2,6341
3329,603,3,34,2,6341
3330,603,2,2,2,6341
3331,603,2,104,2,6343
3332,603,6,51,2,6345
3333,603,1,29,2,6347
3334,603,4,23,2,6348
3335,603,16,8,2,6349
3336,542,4,68,2,6350
3337,542,2,137,2,6351
3338,957,2,27,2,6352
3339,957,2,40,2,6353
3340,957,4,2,2,6354
3341,957,1,4,2,6355
3342,957,2,7,2,6357
3343,957,8,4,2,6357
3344,957,2,58,2,6359
3345,957,4,92,2,6363
3346,957,6,7,2,6366
3347,792,7,28,2,6368
3348,792,1,29,2,6378
3349,792,3,11,2,6390
3350,919,3,24,2,6394
3351,919,3,24,2,6399
3352,919,1,4,2,6410
3353,919,6,13,2,6412
3354,919,1,19,2,6414
3355,919,5,10,2,6415
3356,919,3,16,2,6415
3357,919,11,40,2,6418
3358,919,3,1,2,6419
3359,919,7,12,2,6420
3360,919,4,3,2,6421
3361,919,7,71,2,6422
3362,919,2,35,2,6424
3363,919,1,37,2,6429
3364,919,8,50,2,6439
3365,919,6,4,2,6439
3366,919,6,64,2,6440
3367,354,1,8,2,6441
3368,354,4,12,2,6442
3369,354,3,7,2,6445
3370,354,2,15,2,6446
3371,354,1,9,2,6447
3372,354,2,73,2,6448
3373,354,5,30,2,6451
3374,354,5,30,2,6451
3375,865,3,19,2,6453
3376,865,19,91,2,6454
3377,865,2,1,2,6455
3378,92,2,8,2,6455
3379,731,7,41,1,6459
3380,126,2,21,2,6460
3381,126,5,1,2,6461
3382,126,2,15,2,6462
3383,126,1,8,2,6464
3384,126,4,7,2,6464
3385,126,4,72,2,6468
3386,126,2,22,2,6471
3387,126,1,23,2,6475
3388,126,4,4,2,6476
3389,126,1,62,2,6476
3390,126,4,21,2,6481
3391,126,2,13,2,6481
3392,126,1,79,2,6484
3393,126,2,4,2,6488
3394,413,11,92,2,6488
3395,413,2,75,2,6489
3396,912,12,34,2,6489
3397,912,4,11,2,6490
3398,991,3,4,2,6491
3399,991,2,33,2,6494
3400,991,3,41,2,6494
3401,991,7,30,2,6496
3402,991,4,25,2,6496
3403,991,2,5,2,6497
3404,991,3,9,2,6498
3405,991,2,26,2,6498
3406,298,1,25,2,6500
3407,298,3,32,2,6500
3408,298,2,51,2,6502
3409,298,2,2,2,6502
3410,298,3,18,2,6507
3411,785,10,51,1,6510
3412,785,3,66,1,6511
3413,785,2,22,1,6518
3414,116,1,91,2,6520
3415,59,5,14,2,6521
3416,59,1,9,2,6525
3417,59,3,11,2,6530
3418,59,9,31,2,6532
3419,59,1,22,2,6533
3420,59,2,110,2,6534
3421,910,6,5,2,6538
3422,910,1,4,2,6540
3423,910,4,6,2,6542
3424,910,2,10,2,6543
3425,910,3,149,2,6545
3426,309,427,97,3,6550
3427,309,38,347,3,6552
3428,309,1069,587,3,6552
3429,309,55,124,3,6552
3430,309,1328,7,3,6553
3431,360,8,4,2,6553
3432,360,2,8,2,6554
3433,360,3,12,2,6555
3434,360,4,26,2,6557
3435,360,2,10,2,6558
3436,871,3,35,1,6558
3437,914,1,7,2,6558
3438,914,8,20,2,6559
3439,914,4,52,2,6561
3440,914,1,29,2,6561
3441,73,1,12,2,6573
3442,73,2,4,2,6575
3443,73,7,9,2,6577
3444,73,6,52,2,6578
3445,73,2,6,2,6580
3446,73,4,38,2,6587
3447,73,5,22,2,6587
3448,73,7,60,2,6588
3449,73,5,6,2,6589
3450,73,6,59,2,6590
3451,73,2,19,2,6590
3452,73,5,34,2,6591
3453,73,7,9,2,6591
3454,73,1,56,2,6591
3455,73,14,3,2,6592
3456,852,2,35,2,6592
3457,211,3,25,2,6592
3458,398,10,9,2,6593
3459,398,6,9,2,6594
3460,741,6,33,2,6598
3461,336,1,8,2,6600
3462,336,1,4,2,6601
3463,336,1,40,2,6604
3464,336,2,15,2,6604
3465,336,7,44,2,6605
3466,336,3,53,2,6607
3467,903,2,55,2,6609
3468,546,22,9,3,6610
3469,17,9,4,2,6612
3470,17,8,23,2,6612
3471,17,3,14,2,6613
3472,17,12,34,2,6616
3473,17,2,98,2,6617
3474,17,1,27,2,6622
3475,17,4,11,2,6623
3476,17,2,9,2,6623
3477,17,10,10,2,6627
3478,884,7,24,2,6630
3479,884,2,42,2,6633
3480,884,1,6,2,6634
3481,884,1,4,2,6636
3482,884,7,2,2,6636
3483,884,3,26,2,6638
3484,3,1,23,2,6639
3485,3,3,33,2,6641
3486,3,4,69,2,6642
3487,3,7,24,2,6644
3488,3,1,18,2,6646
3489,398,9,13,2,6646
3490,398,2,8,2,6647
3491,398,3,17,2,6648
3492,398,8,56,2,6649
3493,398,5,3,2,6650
3494,398,1,4,2,6658
3495,398,2,29,2,6658
3496,398,13,19,2,6662
3497,141,3,14,2,6662
3498,141,1,25,2,6665
3499,141,5,1,2,6670
3500,888,2,11,2,6670
3501,888,15,24,2,6673
3502,888,5,85,2,6676
3503,888,2,72,2,6679
3504,888,6,6,2,6679
3505,888,5,16,2,6681
3506,888,2,28,2,6684
3507,888,8,44,2,6684
3508,888,2,24,2,6688
3509,7,1,50,2,6688
3510,7,2,32,2,6690
3511,7,1,13,2,6693
3512,7,2,38,2,6704
3513,7,3,39,2,6705
3514,7,2,24,2,6706
3515,7,1,102,2,6707
3516,7,1,59,2,6707
3517,7,2,17,2,6709
3518,7,2,25,2,6710
3519,7,6,40,2,6712
3520,7,6,142,2,6716
3521,7,3,10,2,6721
3522,7,2,72,2,6724
3523,7,3,2,2,6727
3524,7,7,20,2,6727
3525,922,8,7,2,6732
3526,922,4,85,2,6732
3527,922,1,18,2,6732
3528,922,2,38,2,6732
3529,922,4,1,2,6733
3530,922,1,30,2,6735
3531,953,4,94,2,6741
3532,953,4,6,2,6741
3533,953,4,13,2,6742
3534,953,2,9,2,6742
3535,953,1,15,2,6744
3536,953,8,40,2,6745
3537,953,2,9,2,6750
3538,953,7,28,2,6752
3539,953,5,75,2,6753
3540,148,640,150,3,6753
3541,148,389,137,3,6754
3542,659,1,43,2,6755
3543,182,8,42,1,6758
3544,182,5,47,1,6760
3545,182,3,30,1,6765
3546,182,4,22,1,6767
3547,182,2,6,1,6768
3548,182,2,32,1,6772
3549,182,3,101,1,6773
3550,182,9,14,1,6773
3551,182,2,14,1,6774
3552,182,11,12,1,6775
3553,182,1,28,1,6779
3554,182,16,1,1,6781
3555,182,2,39,1,6782
3556,182,5,9,1,6782
3557,182,4,12,1,6788
3558,5,3,7,1,6789
3559,352,13,26,1,6792
3560,352,4,65,1,6793
3561,352,3,51,1,6795
3562,352,6,87,1,6798
3563,352,3,13,1,6802
3564,352,1,30,1,6804
3565,352,3,10,1,6804
3566,352,2,11,1,6809
3567,352,4,36,1,6812
3568,352,3,34,1,6813
3569,352,11,44,1,6816
3570,352,1,109,1,6818
3571,352,8,9,1,6820
3572,352,9,21,1,6820
3573,352,5,7,1,6820
3574,95,11,100,2,6824
3575,95,3,40,2,6824
3576,95,6,10,2,6825
3577,95,2,68,2,6825
3578,95,1,12,2,6827
3579,95,4,132,2,6831
3580,95,2,10,2,6833
3581,95,2,55,2,6838
3582,322,756,46,3,6838
3583,322,79,249,3,6838
3584,721,3,6,2,6840
3585,428,5,45,2,6841
3586,428,1,12,2,6841
3587,428,4,14,2,6841
3588,428,2,22,2,6846
3589,428,8,99,2,6851
3590,428,2,7,2,6853
3591,428,1,30,2,6854
3592,428,4,57,2,6854
3593,428,2,29,2,6856
3594,428,4,13,2,6858
3595,428,2,10,2,6861
3596,428,4,12,2,6863
3597,428,5,19,2,6864
3598,428,2,17,2,6865
3599,428,2,48,2,6869
3600,428,3,34,2,6870
3601,428,4,24,2,6871
3602,428,5,6,2,6873
3603,555,7,57,2,6876
3604,942,4,59,2,6878
3605,942,3,61,2,6881
3606,942,2,27,2,6884
3607,942,4,9,2,6886
3608,942,4,87,2,6887
3609,942,1,59,2,6887
3610,942,6,41,2,6888
3611,942,3,15,2,6889
3612,949,3,59,2,6891
3613,949,2,103,2,6892
3614,552,7,92,2,6893
3615,903,2,69,2,6895
3616,903,2,202,2,6900
3617,122,897,599,3,6901
3618,122,698,229,3,6902
3619,122,231,390,3,6906
3620,122,2,121,3,6907
3621,561,2,18,1,6909
3622,652,5,8,2,6910
3623,235,4,37,2,6912
3624,235,1,6,2,6912
3625,235,5,24,2,6913
3626,235,3,34,2,6915
3627,235,7,55,2,6916
3628,235,7,16,2,6917
3629,806,2,8,2,6920
3630,806,5,37,2,6921
3631,806,3,102,2,6923
3632,806,3,11,2,6924
3633,806,4,46,2,6926
3634,806,4,8,2,6933
3635,645,6,75,2,6934
3636,645,13,23,2,6936
3637,645,8,15,2,6940
3638,504,7,23,2,6944
3639,504,6,70,2,6944
3640,504,3,93,2,6950
3641,135,7,8,2,6950
3642,135,2,19,2,6951
3643,298,4,31,2,6952
3644,298,1,3,2,6953
3645,298,3,37,2,6955
3646,298,2,35,2,6958
3647,298,2,27,2,6960
3648,298,6,22,2,6964
3649,298,8,12,2,6973
3650,777,2,56,1,6974
3651,777,4,61,1,6974
3652,777,12,26,1,6974
3653,777,1,2,1,6974
